time,longitude,latitude,accuracy,height,azimuth,rscp,ecio,car_speed,engine_rpm,accel_pos,engine_cool_temp,brake_sw,accum_dist,accum_fuel,battery_voltage,fuel_cost,idle_sw,ac,light_sw,steering_torque,shift_pos,shift_mode,blinker,wiper,fuel_injection,odometer,soc,air_temp_setting1,air_temp_setting2,air_temp_setting3,air_fan1,air_fan2,air_fan3,ext_int_air,door_lock,door_open,seatbelt,abs,temperature,motor_temperature,electric_mileage,a_000_x,a_000_y,a_000_z,a_200_x,a_200_y,a_200_z,a_400_x,a_400_y,a_400_z,a_600_x,a_600_y,a_600_z,a_800_x,a_800_y,a_800_z
1560594727,,,,,,,,0.00,818,10.0,64,0,3814292,563572.14,13.79,0.00,,,,,,,,,37,,,,,,,,,,,,,,,,,-33,-3,1029,-34,-1,1032,-33,-2,1032,-33,-2,1032,-35,-1,1032
1560594728,,,,,,,,0.00,808,10.0,64,0,3814292,563572.75,13.77,0.00,,,,,,,,,36,,,,,,,,,,,,,,,,,-34,0,1031,-35,-1,1032,-35,-1,1033,-34,-2,1033,-34,-1,1033
1560594729,,,,,,,,0.00,818,10.0,64,0,3814292,563573.37,13.79,0.00,,,,,,,,,37,,,,,,,,,,,,,,,,,-32,-1,1031,-34,-1,1032,-35,-2,1030,-34,-1,1032,-34,-2,1031
1560594730,,,,,,,,0.00,825,10.0,64,0,3814292,563573.99,13.76,0.00,,,,,,,,,37,,,,,,,,,,,,,,,,,-34,-2,1031,-35,-1,1033,-35,-1,1032,-34,-3,1032,-34,-2,1032
1560594731,,,,,,,,0.00,810,10.0,64,0,3814292,563574.60,13.76,0.00,,,,,,,,,36,,,,,,,,,,,,,,,,,-34,-2,1032,-33,-1,1031,-34,-3,1032,-35,-1,1031,-34,-3,1032
1560594732,,,,,,,,0.00,821,10.0,64,0,3814292,563575.23,13.77,0.00,,,,,,,,,37,,,,,,,,,,,,,,,,,-34,-3,1032,-34,-1,1032,-33,-1,1031,-35,-2,1030,-33,-2,1030
1560594733,,,,,,,,0.00,822,10.0,65,0,3814292,563575.86,13.80,0.00,,,,,,,,,37,,,,,,,,,,,,,,,,,-34,-2,1033,-35,0,1033,-34,-3,1032,-35,0,1034,-34,-4,1033
1560594734,,,,,,,,0.00,819,10.0,65,0,3814292,563576.48,13.75,0.00,,,,,,,,,37,,,,,,,,,,,,,,,,,-34,-4,1033,-34,0,1033,-35,-2,1032,-34,0,1033,-33,-1,1031
1560594735,,,,,,,,0.00,827,10.0,65,0,3814292,563577.11,13.77,0.00,,,,,,,,,37,,,,,,,,,,,,,,,,,-33,-1,1031,-36,-1,1031,-34,-2,1033,-35,-1,1032,-34,-2,1033
1560594736,,,,,,,,0.00,825,10.0,65,0,3814292,563577.72,13.80,0.00,,,,,,,,,36,,,,,,,,,,,,,,,,,-34,-2,1033,-33,-1,1033,-34,-1,1032,-33,-1,1033,-34,0,1033
1560594737,,,,,,,,0.00,828,10.0,65,0,3814292,563578.32,13.77,0.00,,,,,,,,,36,,,,,,,,,,,,,,,,,-34,0,1033,-34,0,1033,-36,0,1034,-34,-3,1033,-33,0,1034
1560594738,,,,,,,,0.00,820,10.0,65,0,3814292,563578.92,13.76,0.00,,,,,,,,,36,,,,,,,,,,,,,,,,,-33,0,1033,-35,0,1034,-34,0,1033,-33,0,1033,-34,-1,1031
1560594739,,,,,,,,0.00,828,10.0,65,0,3814292,563579.55,13.77,0.00,,,,,,,,,37,,,,,,,,,,,,,,,,,-34,-1,1031,-33,-1,1032,-35,-2,1029,-35,0,1034,-32,-1,1030
1560594740,,,,,,,,0.00,823,10.0,65,0,3814292,563580.15,13.75,0.00,,,,,,,,,36,,,,,,,,,,,,,,,,,-32,-1,1030,-37,0,1033,-34,1,1036,-39,0,1034,-34,1,1035
1560594741,,,,,,,,0.00,816,10.0,65,0,3814292,563580.75,13.68,0.00,,,,,,,,,36,,,,,,,,,,,,,,,,,-34,1,1035,-41,1,1034,-33,0,1033,-35,0,1035,-36,0,1034
1560594742,,,,,,,,0.00,812,10.0,65,1,3814292,563581.36,13.64,0.00,,,,,,,,,36,,,,,,,,,,,,,,,,,-41,-5,1020,-91,5,1020,-33,0,1032,-35,-1,1034,-35,-1,1034
1560594743,,,,,,,,0.00,804,10.0,65,1,3814292,563581.97,13.62,0.00,,,,,,,,,36,,,,,,,,,,,,,,,,,-35,-1,1034,-39,-1,1032,-33,-2,1030,-34,-2,1032,-34,0,1033
1560594744,,,,,,,,0.00,737,10.0,65,1,3814292,563582.66,13.68,0.00,,,,,,,,,41,,,,,,,,,,,,,,,,,-34,0,1033,-33,-1,1031,-36,-2,1034,-35,0,1030,-34,-2,1033
1560594745,,,,,,,,0.00,783,10.0,65,1,3814292,563583.40,13.69,0.00,,,,,,,,,44,,,,,,,,,,,,,,,,,-34,-2,1033,-34,0,1032,-33,-1,1032,-31,0,1032,-37,-1,1033
1560594746,,,,,,,,0.00,837,10.0,66,1,3814292,563584.22,13.74,0.00,,,,,,,,,54,,,,,,,,,,,,,,,,,-8,-3,1035,-34,-4,1033,-43,-6,1030,-43,-3,1030,-43,-1,1033
1560594747,,,,,,,,0.00,847,10.0,66,1,3814292,563585.14,13.66,0.00,,,,,,,,,54,,,,,,,,,,,,,,,,,-43,-1,1033,-47,-4,1030,-38,1,1030,-36,0,1031,-19,-3,1035
1560594748,,,,,,,,0.00,866,10.0,66,1,3814292,563586.05,13.64,0.00,,,,,,,,,54,,,,,,,,,,,,,,,,,-19,-3,1035,12,-9,1037,24,-13,1037,21,-20,1037,15,-26,1036
1560594749,,,,,,,,0.00,873,10.0,66,1,3814292,563586.95,13.67,0.00,,,,,,,,,53,,,,,,,,,,,,,,,,,15,-26,1036,9,-27,1039,-5,-48,1037,-15,-59,1039,-18,-48,1038
1560594750,,,,,,,,3.00,872,10.0,66,0,3814292,563587.85,13.80,0.80,,,,,,,,,54,,,,,,,,,,,,,,,,,-21,-51,1039,-33,-60,1034,-34,-59,1043,-23,-69,1036,-15,-78,1036
1560594751,,,,,,,,5.00,881,12.0,66,0,3814294,563588.73,13.78,1.50,,,,,,,,,53,,,,,,,,,,,,,,,,,-15,-78,1036,-28,-80,1041,-43,-79,1042,-42,-75,1042,-47,-84,1046
1560594752,,,,,,,,6.00,959,12.0,66,0,3814295,563589.66,13.78,1.70,,,,,,,,,55,,,,,,,,,,,,,,,,,-47,-84,1046,-41,-74,1038,-46,-75,1047,-38,-64,1035,-24,-53,1038
1560594753,,,,,,,,7.00,977,12.0,66,0,3814297,563590.63,13.81,2.20,,,,,,,,,58,,,,,,,,,,,,,,,,,-28,-55,1034,-11,-53,1027,-2,-21,1041,-5,-30,1041,-2,-45,1025
1560594754,,,,,,,,9.00,1033,13.0,66,0,3814300,563591.63,13.75,2.40,,,,,,,,,61,,,,,,,,,,,,,,,,,8,-24,1028,0,19,1060,7,-10,1024,9,-12,1025,-2,-3,1044
1560594755,,,,,,,,9.00,1119,13.0,66,0,3814302,563592.72,13.75,2.20,,,,,,,,,65,,,,,,,,,,,,,,,,,-2,-3,1044,3,-6,1029,-4,29,1042,-11,-4,1045,-11,-13,1015
1560594756,,,,,,,,10.00,1200,10.0,66,0,3814305,563593.66,13.80,3.50,,,,,,,,,46,,,,,,,,,,,,,,,,,-11,-13,1015,-30,-22,1029,-28,15,1022,-36,-8,1040,-48,-36,1030
1560594757,,,,,,,,11.00,1073,10.0,67,0,3814308,563594.33,13.68,5.00,,,,,,,,,39,,,,,,,,,,,,,,,,,-48,-36,1030,-56,-41,1040,-60,-28,1029,-57,-33,1034,-68,-40,1033
1560594758,,,,,,,,12.00,903,10.0,67,1,3814311,563595.05,13.70,4.30,,,,,,,,,46,,,,,,,,,,,,,,,,,-117,-77,1047,-92,-55,993,-92,-70,1034,-95,-83,1059,-86,-95,1029
1560594759,,,,,,,,11.00,1011,10.0,67,1,3814315,563595.92,13.68,3.40,,,,,,,,,52,,,,,,,,,,,,,,,,,-86,-95,1029,-111,-102,1051,-116,-95,1038,-107,-99,1038,-83,-112,1034
1560594760,,,,,,,,10.00,965,10.0,67,1,3814317,563596.81,13.82,3.10,,,,,,,,,53,,,,,,,,,,,,,,,,,-81,-108,1035,-49,-58,1043,-59,-68,1056,-69,-81,1017,-74,-73,1045
1560594761,,,,,,,,8.00,983,10.0,67,0,3814320,563597.59,13.74,3.60,,,,,,,,,40,,,,,,,,,,,,,,,,,-77,-75,1044,-64,-59,1037,-51,-44,1034,-44,-30,1042,-49,-40,1036
1560594762,,,,,,,,9.00,896,10.0,67,0,3814322,563598.29,13.77,3.50,,,,,,,,,42,,,,,,,,,,,,,,,,,-66,-73,1037,-66,-81,1034,-58,-86,1038,-77,-107,1038,-69,-79,1037
1560594763,,,,,,,,9.00,953,10.0,67,1,3814325,563599.16,13.75,2.80,,,,,,,,,52,,,,,,,,,,,,,,,,,-69,-79,1037,-91,-96,1048,-102,-109,1034,-100,-104,1031,-101,-90,1051
1560594764,,,,,,,,9.00,962,10.0,67,1,3814327,563600.05,13.65,2.80,,,,,,,,,53,,,,,,,,,,,,,,,,,-99,-90,1052,-93,-95,1029,-92,-96,1030,-75,-81,1037,-73,-85,1045
1560594765,,,,,,,,9.00,947,10.0,67,0,3814330,563600.84,13.77,3.10,,,,,,,,,42,,,,,,,,,,,,,,,,,-73,-86,1045,-85,-87,1037,-90,-91,1028,-74,-77,1030,-52,-69,1049
1560594766,,,,,,,,9.00,1126,14.0,68,0,3814332,563601.87,13.76,1.80,,,,,,,,,80,,,,,,,,,,,,,,,,,-21,-103,1044,-10,-85,1039,-4,-73,1040,-2,-64,1044,-14,-71,1050
1560594767,,,,,,,,9.00,1180,14.0,68,0,3814334,563603.15,13.75,1.90,,,,,,,,,76,,,,,,,,,,,,,,,,,-17,-72,1052,-23,-78,1056,1,-78,1014,1,-46,1049,7,-25,1045
1560594768,,,,,,,,10.00,1272,14.0,68,0,3814337,563604.41,13.83,2.20,,,,,,,,,73,,,,,,,,,,,,,,,,,5,-24,1048,17,-7,1023,0,-29,1044,4,-31,1025,0,0,1042
1560594769,,,,,,,,12.00,1345,14.0,68,0,3814341,563605.53,13.75,3.50,,,,,,,,,56,,,,,,,,,,,,,,,,,-1,2,1043,-10,-22,1043,-15,-26,1012,-36,-9,1039,-38,-23,1035
1560594770,,,,,,,,13.00,1009,10.0,68,0,3814344,563606.32,13.82,5.50,,,,,,,,,38,,,,,,,,,,,,,,,,,-41,-23,1031,-39,-4,1039,-39,-9,1026,-40,-25,1030,-42,-14,1044
1560594771,,,,,,,,14.00,919,10.0,68,0,3814348,563607.02,13.76,5.50,,,,,,,,,42,,,,,,,,,,,,,,,,,-42,-14,1044,-32,-16,1016,-38,6,1041,-38,-25,1023,-41,-4,1036
1560594772,,,,,,,,14.00,936,10.0,68,1,3814352,563607.73,13.70,5.40,,,,,,,,,43,,,,,,,,,,,,,,,,,-41,-4,1036,-45,-7,1038,-37,-13,1022,-41,-8,1035,-41,12,1039
1560594773,,,,,,,,12.00,917,10.0,68,1,3814355,563608.43,13.61,5.10,,,,,,,,,42,,,,,,,,,,,,,,,,,-41,12,1039,-38,-3,1031,-34,-7,1019,-37,-2,1030,-37,-3,1029
1560594774,,,,,,,,12.00,915,10.0,68,1,3814359,563609.13,13.52,4.70,,,,,,,,,42,,,,,,,,,,,,,,,,,-41,5,1033,-41,-13,1030,-43,3,1041,-39,-2,1021,-48,0,1053
1560594775,,,,,,,,12.00,900,10.0,68,1,3814362,563609.81,13.59,4.80,,,,,,,,,40,,,,,,,,,,,,,,,,,-48,0,1053,-28,-1,999,-48,4,1056,-30,-12,1010,-43,-1,1047
1560594776,,,,,,,,13.00,901,10.0,69,0,3814365,563610.49,13.56,5.20,,,,,,,,,40,,,,,,,,,,,,,,,,,-43,-1,1047,-34,7,1019,-52,-18,1048,-46,5,1020,-71,7,1050
1560594777,,,,,,,,12.00,913,10.0,69,1,3814369,563611.18,13.71,4.80,,,,,,,,,40,,,,,,,,,,,,,,,,,-70,9,1051,-82,-13,1021,-90,-1,1027,-106,-3,1016,-128,-27,1035
1560594778,,,,,,,,11.00,897,10.0,69,1,3814372,563611.86,13.66,4.40,,,,,,,,,40,,,,,,,,,,,,,,,,,-129,-15,1017,-117,-8,1023,-114,-3,1016,-105,5,1028,-65,-6,1025
1560594779,,,,,,,,9.00,766,10.0,69,1,3814375,563612.48,13.71,4.00,,,,,,,,,37,,,,,,,,,,,,,,,,,-64,-7,1025,-65,-7,1025,-79,3,1029,-80,6,1029,-101,-10,1027
1560594780,,,,,,,,7.00,759,10.0,69,1,3814377,563613.17,13.64,2.80,,,,,,,,,41,,,,,,,,,,,,,,,,,-101,-10,1027,-128,-8,1026,-144,8,1013,-141,-4,1018,-137,-1,1017
1560594781,,,,,,,,5.00,764,10.0,69,1,3814378,563613.86,13.60,1.50,,,,,,,,,41,,,,,,,,,,,,,,,,,-137,-1,1017,-77,-1,1033,-44,-3,1025,-90,-4,1029,-99,-3,1024
1560594782,,,,,,,,3.00,774,10.0,69,1,3814379,563614.55,13.65,1.10,,,,,,,,,41,,,,,,,,,,,,,,,,,-30,-4,1028,-32,-7,1033,-32,-2,1032,-30,-3,1032,-34,-4,1034
1560594783,,,,,,,,3.00,779,10.0,69,1,3814380,563615.24,13.59,1.10,,,,,,,,,41,,,,,,,,,,,,,,,,,-34,-4,1034,-31,-3,1032,-34,-4,1032,-32,-3,1030,-15,-4,1035
1560594784,,,,,,,,3.00,777,10.0,69,1,3814381,563615.95,13.62,1.10,,,,,,,,,44,,,,,,,,,,,,,,,,,-15,-4,1035,18,-4,1032,17,-2,1036,25,-1,1033,45,0,1035
1560594785,,,,,,,,0.00,768,13.0,69,0,3814381,563617.02,13.67,0.00,,,,,,,,,84,,,,,,,,,,,,,,,,,45,0,1035,79,2,1038,91,3,1040,81,0,1041,59,-2,1039
1560594786,,,,,,,,3.00,1002,15.0,70,0,3814381,563618.25,13.71,0.70,,,,,,,,,62,,,,,,,,,,,,,,,,,64,-20,1049,74,-24,1026,73,3,1038,52,-12,1053,-3,-20,1101
1560594787,,,,,,,,5.00,1203,15.0,70,0,3814382,563619.75,13.72,0.90,,,,,,,,,89,,,,,,,,,,,,,,,,,-3,-20,1101,-10,-2,1102,48,11,992,56,-5,1046,67,-6,1056
1560594788,,,,,,,,7.00,1234,15.0,70,0,3814384,563621.21,13.59,1.30,,,,,,,,,86,,,,,,,,,,,,,,,,,67,-6,1056,93,-23,1021,65,-5,1063,63,-21,1052,94,-12,1077
1560594789,,,,,,,,10.00,1244,17.0,70,0,3814387,563623.06,13.79,1.20,,,,,,,,,134,,,,,,,,,,,,,,,,,94,-12,1077,87,-67,1076,101,-98,1004,97,-83,1055,105,-123,1017
1560594790,,,,,,,,11.00,1476,17.0,70,0,3814390,563625.26,13.77,1.40,,,,,,,,,129,,,,,,,,,,,,,,,,,13,-163,1078,23,-127,1078,31,-118,1064,35,-134,1060,21,-170,1079
1560594791,,,,,,,,12.00,1527,18.0,70,0,3814393,563627.54,13.81,1.40,,,,,,,,,136,,,,,,,,,,,,,,,,,21,-170,1079,41,-152,1071,63,-100,1082,60,-181,1014,41,-185,1059
1560594792,,,,,,,,13.00,1572,18.0,70,0,3814397,563629.79,13.81,1.60,,,,,,,,,134,,,,,,,,,,,,,,,,,41,-185,1059,59,-163,1049,93,-93,1033,66,-149,1032,64,-162,1040
1560594793,,,,,,,,13.00,1570,18.0,70,0,3814400,563632.03,13.78,1.60,,,,,,,,,134,,,,,,,,,,,,,,,,,64,-162,1040,84,-102,1044,118,-45,1018,106,-63,1040,111,-46,1021
1560594794,,,,,,,,14.00,1606,18.0,70,0,3814404,563634.27,13.80,1.70,,,,,,,,,133,,,,,,,,,,,,,,,,,113,-35,1019,106,-59,1029,102,-30,987,23,19,1067,19,-32,991
1560594795,,,,,,,,14.00,1599,14.0,71,0,3814408,563636.40,13.82,1.80,,,,,,,,,127,,,,,,,,,,,,,,,,,19,-32,991,55,-18,873,7,-2,1044,0,-9,1030,-4,-10,1011
1560594796,,,,,,,,14.00,1378,14.0,71,0,3814412,563637.56,13.81,3.10,,,,,,,,,73,,,,,,,,,,,,,,,,,-4,-10,1011,-26,25,1007,-8,-5,1049,10,-25,983,-7,-7,1048
1560594797,,,,,,,,13.00,1390,14.0,71,0,3814415,563638.86,13.83,2.60,,,,,,,,,82,,,,,,,,,,,,,,,,,-7,-7,1048,-4,2,1033,5,0,1020,-13,-11,1033,-108,-9,1235
1560594798,,,,,,,,14.00,1567,18.0,71,0,3814419,563640.33,13.82,2.50,,,,,,,,,92,,,,,,,,,,,,,,,,,103,-13,1019,77,-10,1032,74,-10,1043,78,-14,1032,70,-10,1042
1560594799,,,,,,,,15.00,1711,18.0,71,0,3814423,563642.68,13.85,1.60,,,,,,,,,147,,,,,,,,,,,,,,,,,71,-13,1044,68,-11,1023,26,26,1080,22,0,1159,73,-24,973
1560594800,,,,,,,,16.00,1800,18.0,71,0,3814428,563645.21,13.75,1.60,,,,,,,,,165,,,,,,,,,,,,,,,,,73,-24,973,68,19,1064,71,8,1092,76,-43,993,62,2,1048
1560594801,,,,,,,,17.00,1492,18.0,71,0,3814432,563647.45,13.69,2.10,,,,,,,,,131,,,,,,,,,,,,,,,,,62,2,1048,51,33,1084,69,-28,1022,33,-21,1118,80,18,1000
1560594802,,,,,,,,17.00,1524,18.0,72,0,3814437,563649.68,13.77,2.00,,,,,,,,,136,,,,,,,,,,,,,,,,,71,14,1065,91,-29,1043,83,1,1021,89,3,1014,88,-41,1055
1560594803,,,,,,,,17.00,1515,18.0,72,0,3814442,563651.96,13.79,2.00,,,,,,,,,136,,,,,,,,,,,,,,,,,86,-39,1062,91,3,1017,88,0,1038,108,-45,961,84,-9,1069
1560594804,,,,,,,,14.00,1521,18.0,72,0,3814446,563654.25,13.77,1.70,,,,,,,,,136,,,,,,,,,,,,,,,,,86,-17,1060,81,22,1063,84,-49,1021,90,-43,1002,97,37,1035
1560594805,,,,,,,,13.00,1521,18.0,72,0,3814449,563655.93,13.70,3.30,,,,,,,,,64,,,,,,,,,,,,,,,,,92,41,1030,128,10,917,64,-62,1016,-16,-20,1061,-43,47,1026
1560594806,,,,,,,,12.00,796,10.0,72,0,3814453,563656.81,13.78,4.80,,,,,,,,,41,,,,,,,,,,,,,,,,,-31,17,1093,-47,0,1035,-64,-4,1019,-65,13,1006,-29,-9,959
1560594807,,,,,,,,10.00,880,10.0,72,1,3814456,563657.47,13.60,4.00,,,,,,,,,41,,,,,,,,,,,,,,,,,-29,-9,959,-48,1,1041,-75,-2,1019,-145,-14,1006,-163,-3,1020
1560594808,,,,,,,,9.00,879,10.0,72,1,3814458,563658.16,13.63,3.60,,,,,,,,,41,,,,,,,,,,,,,,,,,-164,-6,1016,-166,0,997,-157,-1,994,-163,-13,997,-150,-2,1008
1560594809,,,,,,,,8.00,820,10.0,73,1,3814460,563658.78,13.67,3.80,,,,,,,,,34,,,,,,,,,,,,,,,,,-149,-1,1008,-162,-6,1004,-180,-1,1000,-195,-1,1004,-207,-10,1000
1560594810,,,,,,,,6.00,731,10.0,73,1,3814462,563659.32,13.60,3.20,,,,,,,,,30,,,,,,,,,,,,,,,,,-71,-11,1031,-60,-5,1019,-74,0,1023,-83,-7,1023,-82,-3,1023
1560594811,,,,,,,,5.00,750,10.0,73,1,3814464,563659.86,13.60,2.50,,,,,,,,,32,,,,,,,,,,,,,,,,,-82,-3,1023,-58,1,1029,-61,-9,1026,-61,-4,1015,-114,2,1029
1560594812,,,,,,,,4.00,764,10.0,73,1,3814465,563660.38,13.66,2.10,,,,,,,,,31,,,,,,,,,,,,,,,,,-114,2,1029,-135,-10,1009,-144,-1,1009,-138,-1,1020,-141,-10,1016
1560594813,,,,,,,,7.00,800,10.0,73,1,3814467,563660.89,13.63,3.70,,,,,,,,,30,,,,,,,,,,,,,,,,,-141,-10,1016,-152,-8,994,-169,-7,1014,-168,8,1012,-157,-11,993
1560594814,,,,,,,,6.00,751,10.0,74,1,3814469,563661.41,13.61,3.10,,,,,,,,,31,,,,,,,,,,,,,,,,,-185,-16,999,-119,-7,1014,-121,-15,1016,-120,-16,1013,-126,-10,1021
1560594815,,,,,,,,6.00,724,10.0,74,1,3814470,563661.93,13.67,3.20,,,,,,,,,30,,,,,,,,,,,,,,,,,-126,-10,1021,-135,-11,1018,-173,-16,1053,-137,-30,1021,-82,16,988
1560594816,,,,,,,,5.00,726,10.0,74,1,3814472,563662.43,13.57,2.70,,,,,,,,,30,,,,,,,,,,,,,,,,,-82,16,988,-21,-5,974,-49,-2,1066,-73,27,1006,-98,39,1032
1560594817,,,,,,,,6.00,724,10.0,74,1,3814473,563663.05,13.62,2.20,,,,,,,,,43,,,,,,,,,,,,,,,,,-98,39,1032,-98,18,1003,-123,44,1033,-143,29,1020,-216,39,1061
1560594818,,,,,,,,5.00,829,10.0,74,0,3814475,563663.77,13.69,1.90,,,,,,,,,42,,,,,,,,,,,,,,,,,-65,54,994,-108,115,1064,-82,133,1081,-39,138,1070,-26,159,1079
1560594819,,,,,,,,6.00,1001,14.0,74,0,3814476,563664.83,13.68,1.40,,,,,,,,,69,,,,,,,,,,,,,,,,,-26,154,1075,-15,194,1074,11,228,1086,27,204,1047,12,190,1092
1560594820,,,,,,,,7.00,1501,18.0,74,0,3814478,563667.12,13.70,0.80,,,,,,,,,137,,,,,,,,,,,,,,,,,12,190,1092,-12,182,1095,-1,171,1063,19,131,1068,32,97,1072
1560594821,,,,,,125,31,12.00,1708,19.0,75,0,3814482,563669.79,13.77,1.10,,,,,,,,,170,,,,,,,,,,,,,,,,,33,93,1067,45,64,1072,55,41,1041,70,-3,1027,75,-6,1048
1560594822,,,,,,125,31,17.00,1706,20.0,75,0,3814486,563672.51,13.75,1.80,,,,,,,,,157,,,,,,,,,,,,,,,,,62,-4,1077,71,-44,1029,61,-64,1059,72,-41,1056,75,-45,1039
