time,longitude,latitude,accuracy,height,azimuth,rscp,ecio,car_speed,engine_rpm,accel_pos,engine_cool_temp,brake_sw,accum_dist,accum_fuel,battery_voltage,fuel_cost,idle_sw,ac,light_sw,steering_torque,shift_pos,shift_mode,blinker,wiper,fuel_injection,odometer,soc,air_temp_setting1,air_temp_setting2,air_temp_setting3,air_fan1,air_fan2,air_fan3,ext_int_air,door_lock,door_open,seatbelt,abs,temperature,motor_temperature,electric_mileage,a_000_x,a_000_y,a_000_z,a_200_x,a_200_y,a_200_z,a_400_x,a_400_y,a_400_z,a_600_x,a_600_y,a_600_z,a_800_x,a_800_y,a_800_z
1560417853,,,,,,58,4,19.00,1447,14.0,40,0,3787522,559148.69,13.86,2.60,,,,,,,,,118,,,,,,,,,,,,,,,,,67,-31,1079,65,22,1059,57,-25,1093,43,4,1066,58,0,1044
1560417854,,,,,,58,4,21.00,1347,11.0,40,0,3787528,559149.75,13.84,6.10,,,,,,,,,56,,,,,,,,,,,,,,,,,58,0,1044,34,-32,1089,33,-2,1062,50,-11,1029,21,-7,1106
1560417855,,,,,,58,4,23.00,1282,10.0,41,0,3787534,559150.65,13.90,6.30,,,,,,,,,55,,,,,,,,,,,,,,,,,21,-7,1106,36,-29,1045,24,5,1063,39,-26,1069,14,-22,1090
1560417856,,,,,,58,4,21.00,1255,10.0,41,0,3787540,559151.56,13.87,6.70,,,,,,,,,54,,,,,,,,,,,,,,,,,20,-18,1081,44,13,1034,48,-22,1055,21,8,1104,33,18,1064
1560417857,,,,,,58,4,21.00,1209,10.0,41,0,3787546,559152.48,13.88,6.30,,,,,,,,,55,,,,,,,,,,,,,,,,,31,-37,1058,36,17,1076,44,18,1061,38,-25,1048,44,17,1067
1560417858,,,,,,58,4,21.00,1196,10.0,41,0,3787552,559153.43,13.77,6.10,,,,,,,,,56,,,,,,,,,,,,,,,,,44,17,1067,43,61,1041,8,-24,1127,30,21,1073,57,-15,1008
1560417859,,,,,,69,10,20.00,1175,10.0,41,0,3787558,559154.35,13.84,6.30,,,,,,,,,55,,,,,,,,,,,,,,,,,63,-17,1022,36,15,1099,25,-10,1080,37,-21,1037,48,25,1084
1560417860,,,,,,69,10,21.00,1167,10.0,41,0,3787563,559155.29,13.83,5.70,,,,,,,,,57,,,,,,,,,,,,,,,,,46,27,1084,20,-8,1130,42,-50,1052,64,1,974,51,12,1132
1560417861,,,,,,69,10,19.00,1300,14.0,42,0,3787569,559156.90,13.90,3.20,,,,,,,,,97,,,,,,,,,,,,,,,,,78,-26,1062,78,-4,1066,142,100,1084,176,-1,939,143,-74,1154
1560417862,,,,,,69,7,20.00,1555,19.0,42,0,3787574,559159.78,13.90,2.00,,,,,,,,,159,,,,,,,,,,,,,,,,,143,-74,1154,122,37,1078,175,-40,983,145,-27,1115,125,-23,1034
1560417863,,,,,,69,7,21.00,1671,19.0,42,0,3787581,559162.66,13.88,2.30,,,,,,,,,173,,,,,,,,,,,,,,,,,125,-23,1034,139,-7,1034,124,-28,1111,117,11,1043,122,10,1059
1560417864,,,,,,69,7,24.00,1707,19.0,42,0,3787588,559165.59,13.80,2.40,,,,,,,,,178,,,,,,,,,,,,,,,,,122,10,1059,114,3,1100,107,33,1066,63,6,1032,19,-1,1109
1560417865,,,,,,69,11,28.00,1421,10.0,43,1,3787595,559166.45,13.76,9.00,,,,,,,,,51,,,,,,,,,,,,,,,,,22,-12,1028,-47,46,1216,-15,5,952,-36,22,1088,-82,-23,1085
1560417866,,,,,,69,11,27.00,1067,10.0,43,1,3787603,559167.39,13.75,7.60,,,,,,,,,58,,,,,,,,,,,,,,,,,-82,-23,1085,-76,-1,1056,-90,32,1025,-115,-12,1074,-122,-5,1003
1560417867,,,,,,69,11,26.00,986,10.0,43,1,3787610,559168.29,13.74,7.80,,,,,,,,,52,,,,,,,,,,,,,,,,,-122,-5,1003,-139,-15,1075,-151,-35,1077,-158,86,1028,-168,-59,1082
1560417868,,,,,,69,8,25.00,889,10.0,43,1,3787616,559169.28,13.76,5.20,,,,,,,,,66,,,,,,,,,,,,,,,,,-168,-59,1082,-138,-63,982,-145,51,1071,-114,-56,1040,-137,-75,1020
1560417869,,,,,,69,8,15.00,995,10.0,43,1,3787621,559170.17,13.76,4.70,,,,,,,,,52,,,,,,,,,,,,,,,,,-89,-54,1040,-89,-41,1064,-52,-50,1053,-25,-52,1042,60,-39,1080
1560417870,,,,,,69,8,12.00,954,10.0,44,0,3787624,559171.27,13.86,2.90,,,,,,,,,66,,,,,,,,,,,,,,,,,60,-39,1080,89,-63,1060,92,-65,1045,142,-79,1043,216,-91,1025
1560417871,,,,,,69,8,7.00,969,17.0,44,0,3787626,559173.08,13.88,0.70,,,,,,,,,148,,,,,,,,,,,,,,,,,213,-90,1027,217,-105,1015,201,-122,1011,182,-99,1052,199,-167,1027
1560417872,,,,,,69,8,7.00,1489,20.0,44,0,3787629,559176.08,13.86,0.70,,,,,,,,,211,,,,,,,,,,,,,,,,,204,-179,1019,188,-208,1036,195,-186,1016,198,-185,1023,213,-145,1056
1560417873,,,,,,69,8,13.00,2077,24.0,44,0,3787632,559180.37,13.89,0.80,,,,,,,,,257,,,,,,,,,,,,,,,,,261,-32,1027,256,16,1121,270,-6,1050,286,-34,1033,247,-29,1059
1560417874,,,,,,69,13,18.00,2549,26.0,44,0,3787637,559186.03,13.91,0.80,,,,,,,,,346,,,,,,,,,,,,,,,,,247,-29,1059,249,-43,1062,235,-29,1022,223,-33,1068,202,-20,1057
1560417875,,,,,,69,13,24.00,2299,26.0,45,0,3787643,559190.89,13.84,1.40,,,,,,,,,272,,,,,,,,,,,,,,,,,198,-18,1066,191,-25,1073,193,-17,1072,192,-13,1037,180,14,1066
1560417876,,,,,,69,13,27.00,2103,26.0,45,0,3787652,559195.57,13.85,1.70,,,,,,,,,288,,,,,,,,,,,,,,,,,180,14,1066,174,24,1066,179,1,1103,188,-9,1069,162,-18,1023
1560417877,,,,,,75,6,36.00,2124,10.0,45,0,3787661,559198.47,13.84,3.40,,,,,,,,,174,,,,,,,,,,,,,,,,,23,-13,1094,42,20,1057,27,-8,1026,-7,-7,1078,-6,0,1065
1560417878,,,,,,75,6,36.00,1308,10.0,45,1,3787671,559199.26,13.81,11.40,,,,,,,,,52,,,,,,,,,,,,,,,,,-7,-3,1056,-28,6,1061,-49,-15,1010,-93,5,1104,-122,45,1108
1560417879,,,,,,75,6,36.00,1277,10.0,45,1,3787681,559200.08,13.80,12.50,,,,,,,,,47,,,,,,,,,,,,,,,,,-119,44,1097,-85,9,994,-135,11,1080,-137,30,1064,-117,50,1028
1560417880,,,,,,75,6,34.00,1142,10.0,46,1,3787690,559200.88,13.65,10.50,,,,,,,,,47,,,,,,,,,,,,,,,,,-117,50,1028,-128,98,1038,-134,120,1051,-131,109,1042,-86,146,1041
1560417881,,,,,,75,6,27.00,901,10.0,46,1,3787698,559201.74,13.81,9.10,,,,,,,,,49,,,,,,,,,,,,,,,,,0,94,948,-41,105,1093,-66,109,1087,-48,85,994,-85,60,1078
1560417882,,,,,,75,6,22.00,891,10.0,46,1,3787704,559202.62,13.73,6.70,,,,,,,,,54,,,,,,,,,,,,,,,,,-85,60,1078,-85,75,1052,-90,71,1040,-79,46,1054,-72,51,1061
1560417883,,,,,,75,3,18.00,972,10.0,46,1,3787709,559203.55,13.76,5.80,,,,,,,,,51,,,,,,,,,,,,,,,,,-72,51,1061,-86,31,1063,-100,22,1053,-104,28,1061,-104,43,1065
1560417884,,,,,,75,3,15.00,1049,10.0,46,1,3787712,559204.42,13.78,3.40,,,,,,,,,53,,,,,,,,,,,,,,,,,-104,43,1065,-108,34,1048,-101,40,1059,-82,17,1050,-52,36,1060
1560417885,,,,,,75,3,6.00,884,10.0,47,1,3787715,559205.33,13.61,1.80,,,,,,,,,54,,,,,,,,,,,,,,,,,38,29,1072,47,30,1073,51,30,1076,68,28,1075,103,29,1074
1560417886,,,,,,75,3,4.00,892,10.0,47,1,3787716,559206.24,13.82,1.20,,,,,,,,,54,,,,,,,,,,,,,,,,,103,29,1074,141,28,1065,132,29,1068,128,29,1070,141,29,1069
1560417887,,,,,,75,3,3.00,902,13.0,47,0,3787717,559207.46,13.84,0.50,,,,,,,,,92,,,,,,,,,,,,,,,,,141,29,1069,178,29,1066,193,30,1071,230,29,1078,292,19,1057
1560417888,,,,,,75,3,3.00,1195,19.0,47,0,3787718,559209.65,13.88,0.30,,,,,,,,,170,,,,,,,,,,,,,,,,,292,19,1057,280,11,1073,259,5,1068,260,46,1048,237,18,1101
1560417889,,,,,,75,6,7.00,1849,23.0,48,0,3787719,559213.33,13.86,0.40,,,,,,,,,237,,,,,,,,,,,,,,,,,250,11,1018,240,-34,1058,256,-71,1052,236,8,1075,270,-32,1019
1560417890,,,,,,75,6,13.00,2107,25.0,48,0,3787723,559217.54,13.82,0.80,,,,,,,,,256,,,,,,,,,,,,,,,,,270,-32,1019,270,-35,1026,260,23,1076,216,-5,1035,231,-14,1062
1560417891,,,,,,75,6,18.00,2556,25.0,48,0,3787728,559222.39,13.85,1.10,,,,,,,,,269,,,,,,,,,,,,,,,,,231,-14,1062,217,-8,1068,198,-15,1078,209,-8,1037,191,29,1081
1560417892,,,,,,75,6,22.00,2083,25.0,48,0,3787734,559226.82,13.85,1.70,,,,,,,,,261,,,,,,,,,,,,,,,,,191,29,1081,171,17,1104,175,11,1050,173,45,1118,201,95,1033
1560417893,,,,,,75,6,32.00,2203,25.0,48,0,3787743,559231.10,13.85,2.00,,,,,,,,,264,,,,,,,,,,,,,,,,,170,90,1041,171,79,1034,162,40,1047,159,7,1077,167,47,1081
1560417894,,,,,,75,6,36.00,2358,24.0,48,0,3787753,559235.77,13.85,2.20,,,,,,,,,270,,,,,,,,,,,,,,,,,163,46,1077,167,69,1069,156,70,1071,164,87,1072,167,113,1053
1560417895,,,,,,75,16,38.00,2508,24.0,49,0,3787763,559240.61,13.77,2.10,,,,,,,,,293,,,,,,,,,,,,,,,,,163,110,1053,137,130,1056,109,115,1082,148,105,1059,143,90,1036
1560417896,,,,,,75,16,41.00,2608,24.0,49,0,3787775,559245.04,13.76,3.00,,,,,,,,,238,,,,,,,,,,,,,,,,,136,89,1035,116,62,1075,112,64,1088,102,72,1099,101,53,1020
1560417897,,,,,,75,16,46.00,1916,19.0,49,0,3787787,559248.13,13.72,4.20,,,,,,,,,182,,,,,,,,,,,,,,,,,80,8,1047,58,16,1063,48,38,1113,63,56,1042,61,68,1037
1560417898,,,,,,75,5,48.00,1838,16.0,49,0,3787801,559250.00,13.74,7.10,,,,,,,,,112,,,,,,,,,,,,,,,,,61,68,1037,39,82,1127,55,46,1088,55,1,1038,44,7,1051
1560417899,,,,,,75,5,48.00,1842,16.0,50,0,3787814,559251.68,13.78,8.50,,,,,,,,,93,,,,,,,,,,,,,,,,,44,7,1051,42,40,1072,42,61,1087,45,63,1061,42,51,1052
1560417900,,,,,,75,5,48.00,1811,14.0,50,0,3787828,559253.27,13.81,8.40,,,,,,,,,96,,,,,,,,,,,,,,,,,42,51,1052,40,43,1068,40,68,1113,53,68,1046,39,28,1038
1560417901,,,,,,75,6,48.00,1812,15.0,50,0,3787841,559254.88,13.82,8.20,,,,,,,,,96,,,,,,,,,,,,,,,,,38,50,1083,49,53,1084,46,55,1082,44,36,1048,45,37,1051
1560417902,,,,,,75,6,49.00,1810,15.0,50,0,3787855,559256.61,13.85,7.80,,,,,,,,,103,,,,,,,,,,,,,,,,,44,35,1051,49,28,1032,41,34,1065,81,53,1054,80,44,1031
1560417903,,,,,,75,6,49.00,1849,18.0,51,0,3787868,559258.96,13.89,4.90,,,,,,,,,165,,,,,,,,,,,,,,,,,80,44,1031,76,27,1047,72,50,1082,82,72,1071,79,71,1098
1560417904,,,,,,67,1,48.00,1931,18.0,51,0,3787882,559261.75,13.89,4.80,,,,,,,,,167,,,,,,,,,,,,,,,,,79,71,1098,83,65,1065,83,76,1061,77,77,1052,71,77,1084
1560417905,,,,,,67,1,50.00,1909,10.0,51,0,3787895,559264.02,13.81,6.10,,,,,,,,,134,,,,,,,,,,,,,,,,,10,53,1070,16,48,1054,18,45,1032,-8,55,1117,20,53,1024
1560417906,,,,,,67,1,51.00,1748,10.0,51,0,3787910,559264.85,13.84,17.10,,,,,,,,,49,,,,,,,,,,,,,,,,,20,53,1024,15,43,1058,5,70,1074,16,49,1069,16,42,1043
1560417907,,,,,,67,1,50.00,1693,10.0,52,0,3787923,559265.65,13.90,17.40,,,,,,,,,47,,,,,,,,,,,,,,,,,16,42,1043,0,80,1061,16,87,1068,13,60,1053,6,36,1036
1560417908,,,,,,67,1,49.00,1658,10.0,52,0,3787937,559266.46,13.87,16.20,,,,,,,,,49,,,,,,,,,,,,,,,,,6,36,1036,14,53,1048,12,68,1065,10,56,1028,-9,81,1062
1560417909,,,,,,67,1,48.00,1631,11.0,52,0,3787950,559267.38,13.84,14.30,,,,,,,,,55,,,,,,,,,,,,,,,,,13,58,1051,17,67,1088,29,52,1048,70,56,1063,62,54,1049
1560417910,,,,,,67,1,47.00,1714,16.0,52,0,3787963,559269.24,13.90,7.00,,,,,,,,,111,,,,,,,,,,,,,,,,,66,55,1052,61,66,1084,72,63,1017,59,61,1090,56,29,1075
1560417911,,,,,,67,1,46.00,1802,16.0,53,0,3787976,559271.46,13.82,5.80,,,,,,,,,131,,,,,,,,,,,,,,,,,56,29,1075,58,0,1075,68,20,1062,65,71,1081,69,82,1061
1560417912,,,,,,67,1,46.00,1810,16.0,53,0,3787989,559273.49,13.82,6.80,,,,,,,,,112,,,,,,,,,,,,,,,,,69,82,1061,63,80,1100,57,64,1047,36,40,1036,32,40,1063
1560417913,,,,,,61,1,47.00,1728,13.0,53,0,3788002,559274.72,13.87,10.70,,,,,,,,,72,,,,,,,,,,,,,,,,,18,29,1045,36,40,1056,34,62,1008,18,53,1077,31,42,1081
1560417914,,,,,,61,1,48.00,1705,13.0,53,0,3788015,559275.98,13.75,10.60,,,,,,,,,75,,,,,,,,,,,,,,,,,31,42,1081,39,55,1020,34,58,1044,24,65,1081,38,48,1086
1560417915,,,,,,61,1,47.00,1691,13.0,53,0,3788028,559277.31,13.90,9.00,,,,,,,,,86,,,,,,,,,,,,,,,,,38,48,1086,29,30,1094,46,57,1083,53,40,1083,58,20,1075
1560417916,,,,,,78,7,46.00,1735,16.0,54,0,3788041,559279.05,13.84,6.20,,,,,,,,,122,,,,,,,,,,,,,,,,,58,20,1075,60,28,1062,63,56,1051,56,49,1056,59,42,1073
1560417917,,,,,,78,7,46.00,1791,16.0,54,0,3788054,559281.10,13.90,6.20,,,,,,,,,122,,,,,,,,,,,,,,,,,50,61,1084,66,65,1047,58,46,1058,56,69,1090,61,72,1083
1560417918,,,,,,78,7,48.00,1804,16.0,54,0,3788067,559283.17,13.84,6.40,,,,,,,,,124,,,,,,,,,,,,,,,,,61,72,1083,62,45,1049,57,31,1070,47,40,1093,72,40,1086
1560417919,,,,,,78,7,47.00,1818,16.0,54,0,3788080,559285.20,13.90,6.30,,,,,,,,,122,,,,,,,,,,,,,,,,,72,40,1086,59,41,1064,53,46,1058,54,74,1056,60,78,991
1560417920,,,,,,78,7,48.00,1828,15.0,55,0,3788093,559287.06,13.84,7.90,,,,,,,,,100,,,,,,,,,,,,,,,,,60,78,991,11,52,1132,44,51,1086,47,31,1073,38,22,1056
1560417921,,,,,,78,7,48.00,1804,14.0,55,0,3788107,559288.54,13.91,9.30,,,,,,,,,87,,,,,,,,,,,,,,,,,38,22,1056,29,33,1094,36,22,1071,32,46,1064,23,39,1056
1560417922,,,,,,78,5,48.00,1718,12.0,55,0,3788120,559289.63,13.87,12.20,,,,,,,,,65,,,,,,,,,,,,,,,,,29,38,1046,25,40,1062,23,41,1040,27,26,1027,18,27,1080
1560417923,,,,,,78,5,47.00,1694,13.0,55,0,3788133,559290.86,13.82,9.40,,,,,,,,,82,,,,,,,,,,,,,,,,,18,27,1080,46,65,1063,30,68,1080,46,62,1049,18,66,1110
1560417924,,,,,,78,5,47.00,1730,14.0,55,0,3788146,559292.27,13.89,9.00,,,,,,,,,86,,,,,,,,,,,,,,,,,18,66,1110,40,58,1104,54,81,1052,34,89,1085,40,68,1096
1560417925,,,,,,78,5,47.00,1743,14.0,55,0,3788159,559293.76,13.88,8.90,,,,,,,,,89,,,,,,,,,,,,,,,,,40,68,1096,41,74,1098,51,79,1053,44,70,1034,48,84,1004
1560417926,,,,,,78,5,47.00,1728,14.0,56,0,3788172,559295.25,13.88,8.70,,,,,,,,,89,,,,,,,,,,,,,,,,,42,124,1055,47,127,1038,43,117,1038,40,91,1081,52,83,1053
1560417927,,,,,,78,5,46.00,1714,14.0,56,0,3788185,559296.86,13.82,7.80,,,,,,,,,98,,,,,,,,,,,,,,,,,48,88,1046,58,79,990,27,60,1077,41,43,1098,64,63,985
1560417928,,,,,,78,8,46.00,1712,14.0,56,0,3788198,559298.50,13.90,7.80,,,,,,,,,98,,,,,,,,,,,,,,,,,69,62,992,30,65,1094,39,52,1093,53,56,1111,62,72,1054
1560417929,,,,,,78,8,46.00,1725,15.0,56,0,3788211,559300.20,13.84,7.40,,,,,,,,,102,,,,,,,,,,,,,,,,,56,71,1056,44,90,1073,48,20,1037,62,21,948,14,94,1139
1560417930,,,,,,78,8,46.00,1733,15.0,56,0,3788223,559301.97,13.94,7.20,,,,,,,,,106,,,,,,,,,,,,,,,,,46,81,1049,43,69,1098,58,61,1037,47,51,1118,50,49,1080
1560417931,,,,,,72,5,45.00,1750,15.0,56,0,3788236,559303.81,13.86,6.70,,,,,,,,,111,,,,,,,,,,,,,,,,,50,49,1080,51,32,1051,66,27,1062,42,30,1075,54,61,1059
1560417932,,,,,,72,5,46.00,1752,15.0,57,0,3788249,559305.68,13.87,6.80,,,,,,,,,114,,,,,,,,,,,,,,,,,54,61,1059,47,66,1087,56,24,1054,56,4,982,50,12,1032
1560417933,,,,,,72,5,47.00,1771,15.0,57,0,3788262,559307.60,13.90,6.70,,,,,,,,,115,,,,,,,,,,,,,,,,,46,13,1032,33,1,1124,66,70,986,54,53,1150,54,31,1057
1560417934,,,,,,72,6,48.00,1776,11.0,57,0,3788275,559309.53,13.91,6.80,,,,,,,,,115,,,,,,,,,,,,,,,,,46,72,1033,8,56,1046,30,57,1082,15,41,1005,13,60,1145
1560417935,,,,,,72,6,47.00,1656,10.0,57,0,3788288,559310.45,13.83,14.90,,,,,,,,,52,,,,,,,,,,,,,,,,,13,60,1145,7,55,1086,41,34,1017,28,43,1071,64,60,1073
1560417936,,,,,,72,6,46.00,1613,16.0,57,0,3788301,559311.90,13.89,6.30,,,,,,,,,121,,,,,,,,,,,,,,,,,64,60,1073,69,57,1062,59,53,1058,52,70,1066,72,63,1060
1560417937,,,,,,57,4,46.00,1770,16.0,58,0,3788314,559313.86,13.87,6.30,,,,,,,,,117,,,,,,,,,,,,,,,,,56,56,1026,60,46,1055,56,46,1051,23,44,1055,31,62,1059
1560417938,,,,,,57,4,46.00,1648,12.0,58,0,3788326,559314.95,13.84,11.60,,,,,,,,,65,,,,,,,,,,,,,,,,,19,47,961,15,38,1123,22,42,1088,47,49,1042,36,55,1016
1560417939,,,,,,57,4,45.00,1646,13.0,58,0,3788339,559316.25,13.87,8.30,,,,,,,,,90,,,,,,,,,,,,,,,,,30,52,1026,29,57,1075,46,51,1078,55,56,1074,64,53,1033
1560417940,,,,,,57,5,45.00,1693,16.0,58,0,3788351,559317.96,13.89,6.50,,,,,,,,,114,,,,,,,,,,,,,,,,,67,56,1026,44,55,1096,65,75,1034,56,54,1047,27,51,1159
1560417941,,,,,,57,5,45.00,1721,16.0,58,0,3788364,559320.36,13.92,5.10,,,,,,,,,146,,,,,,,,,,,,,,,,,33,46,1168,94,61,928,69,60,987,57,103,1167,93,110,1077
1560417942,,,,,,57,5,45.00,1822,18.0,58,0,3788376,559322.89,13.91,4.90,,,,,,,,,152,,,,,,,,,,,,,,,,,77,45,1034,88,44,1033,62,100,1164,101,97,986,57,50,1037
1560417943,,,,,,57,5,46.00,1849,16.0,58,0,3788389,559325.07,13.87,7.00,,,,,,,,,109,,,,,,,,,,,,,,,,,57,50,1037,52,40,1042,59,57,1078,32,58,1120,75,57,987
1560417944,,,,,,57,5,48.00,1795,14.0,59,0,3788402,559326.64,13.86,9.80,,,,,,,,,79,,,,,,,,,,,,,,,,,75,57,987,33,26,1016,-4,46,1158,45,50,1028,39,20,999
1560417945,,,,,,57,5,47.00,1734,13.0,59,0,3788415,559327.92,13.83,10.40,,,,,,,,,76,,,,,,,,,,,,,,,,,35,21,981,17,38,1096,23,62,1076,38,55,1099,36,29,1031
1560417946,,,,,,66,5,47.00,1724,14.0,59,0,3788429,559329.22,13.86,9.90,,,,,,,,,78,,,,,,,,,,,,,,,,,25,17,1067,43,32,1091,57,55,1065,53,81,1153,71,53,1000
1560417947,,,,,,66,5,46.00,1771,16.0,59,0,3788441,559331.19,13.89,6.10,,,,,,,,,124,,,,,,,,,,,,,,,,,71,53,1000,54,45,1069,52,56,1085,58,36,1076,63,32,1094
1560417948,,,,,,66,5,47.00,1806,16.0,59,0,3788454,559333.18,13.91,6.70,,,,,,,,,115,,,,,,,,,,,,,,,,,63,32,1094,77,35,1046,53,25,1081,66,29,1032,77,20,1029
1560417949,,,,,,66,5,47.00,1486,16.0,59,0,3788467,559335.09,13.87,6.80,,,,,,,,,116,,,,,,,,,,,,,,,,,77,20,1029,63,23,1096,73,35,1037,55,11,1073,60,5,1101
1560417950,,,,,,66,5,48.00,1513,16.0,60,0,3788481,559337.02,13.86,6.80,,,,,,,,,116,,,,,,,,,,,,,,,,,70,84,1066,61,73,1078,69,35,1015,50,41,1114,72,74,1047
1560417951,,,,,,66,5,48.00,1512,16.0,60,0,3788494,559338.91,13.89,6.80,,,,,,,,,116,,,,,,,,,,,,,,,,,72,74,1047,67,62,1085,56,45,1025,43,45,1110,65,30,1067
1560417952,,,,,,88,17,49.00,1525,14.0,60,0,3788508,559340.40,13.89,13.20,,,,,,,,,63,,,,,,,,,,,,,,,,,65,30,1067,48,10,1069,40,45,1076,39,25,1052,26,23,1094
1560417953,,,,,,88,17,50.00,1389,14.0,60,0,3788522,559341.04,13.91,22.20,,,,,,,,,36,,,,,,,,,,,,,,,,,26,23,1094,45,44,1021,21,50,1094,23,54,1084,25,69,1048
1560417954,,,,,,88,17,49.00,1202,15.0,61,0,3788535,559341.54,13.91,27.30,,,,,,,,,29,,,,,,,,,,,,,,,,,41,-11,1052,46,5,1068,63,-8,1054,50,15,1093,49,56,1081
1560417955,135.490550,34.720573,1.9,12.6,239.6,88,12,49.00,1419,15.0,61,0,3788549,559342.92,13.90,9.60,,,,,,,,,84,,,,,,,,,,,,,,,,,49,56,1081,58,73,1058,54,98,1068,52,103,1057,46,83,1084
1560417956,135.490410,34.720512,1.8,11.2,240.8,88,12,49.00,1425,15.0,61,0,3788562,559344.28,13.89,10.30,,,,,,,,,78,,,,,,,,,,,,,,,,,46,83,1084,57,73,1079,42,84,1092,52,101,1080,59,103,1019
1560417957,135.490292,34.720452,1.8,11.4,240.5,88,12,49.00,1428,15.0,61,0,3788576,559345.59,13.86,10.50,,,,,,,,,78,,,,,,,,,,,,,,,,,57,102,1016,47,103,1049,53,103,1038,45,98,1087,58,104,1071
1560417958,135.490195,34.720389,1.8,9.3,238.8,88,8,48.00,1429,15.0,61,0,3788590,559346.95,13.91,9.80,,,,,,,,,81,,,,,,,,,,,,,,,,,43,43,1081,46,7,1072,57,-3,1043,51,5,1053,40,10,1082
1560417959,135.490067,34.720325,1.8,10.1,236.8,88,8,49.00,1452,15.0,62,0,3788603,559348.56,13.91,7.70,,,,,,,,,105,,,,,,,,,,,,,,,,,40,10,1082,47,21,1068,56,35,1054,54,32,1069,54,43,1079
1560417960,135.489945,34.720263,1.8,7.9,236.8,88,8,50.00,1450,16.0,62,0,3788617,559350.44,13.92,6.90,,,,,,,,,119,,,,,,,,,,,,,,,,,54,43,1079,62,65,1065,59,56,1056,54,42,1088,66,44,1026
1560417961,135.489807,34.720195,1.8,8.2,236.9,88,14,50.00,1493,16.0,62,0,3788631,559352.60,13.88,6.30,,,,,,,,,130,,,,,,,,,,,,,,,,,65,44,1027,55,42,1075,54,43,1076,68,36,1072,62,36,1075
1560417962,135.489673,34.720126,1.8,8.8,236.7,88,14,51.00,1558,17.0,62,0,3788645,559354.86,13.89,6.20,,,,,,,,,135,,,,,,,,,,,,,,,,,49,29,1091,61,10,1098,66,22,1056,64,31,1088,59,18,1076
1560417963,135.489530,34.720051,1.8,9.0,236.6,88,14,51.00,1573,17.0,62,0,3788659,559357.05,13.89,6.40,,,,,,,,,131,,,,,,,,,,,,,,,,,59,18,1076,75,26,1063,63,43,1040,59,45,1091,71,39,1054
