time,longitude,latitude,accuracy,height,azimuth,rscp,ecio,car_speed,engine_rpm,accel_pos,engine_cool_temp,brake_sw,accum_dist,accum_fuel,battery_voltage,fuel_cost,idle_sw,ac,light_sw,steering_torque,shift_pos,shift_mode,blinker,wiper,fuel_injection,odometer,soc,air_temp_setting1,air_temp_setting2,air_temp_setting3,air_fan1,air_fan2,air_fan3,ext_int_air,door_lock,door_open,seatbelt,abs,temperature,motor_temperature,electric_mileage,a_000_x,a_000_y,a_000_z,a_200_x,a_200_y,a_200_z,a_400_x,a_400_y,a_400_z,a_600_x,a_600_y,a_600_z,a_800_x,a_800_y,a_800_z
1560421634,,,,,,,,8.00,697,10.0,75,1,3793201,560185.78,13.70,3.00,,,,,,,,,44,,,,,,,,,,,,,,,,,-10,-3,1067,1,0,1064,0,7,1074,-12,11,1063,-21,14,1066
1560421635,,,,,,,,5.00,722,10.0,75,1,3793203,560186.50,13.62,2.00,,,,,,,,,41,,,,,,,,,,,,,,,,,-21,14,1066,-28,7,1067,-23,3,1065,23,13,1078,21,3,1063
1560421636,,,,,,,,5.00,716,10.0,75,1,3793204,560187.20,13.49,1.10,,,,,,,,,42,,,,,,,,,,,,,,,,,21,3,1063,-24,6,1064,-25,14,1064,-12,7,1068,4,8,1068
1560421637,,,,,,,,3.00,736,10.0,75,1,3793205,560187.91,13.63,1.10,,,,,,,,,42,,,,,,,,,,,,,,,,,43,6,1076,37,6,1073,40,6,1071,37,6,1075,39,7,1073
1560421638,,,,,,,,3.00,740,10.0,75,1,3793206,560188.63,13.55,1.10,,,,,,,,,42,,,,,,,,,,,,,,,,,38,7,1073,39,5,1072,38,6,1072,39,6,1074,40,6,1074
1560421639,,,,,,,,0.00,731,10.0,75,1,3793206,560189.34,13.51,0.00,,,,,,,,,42,,,,,,,,,,,,,,,,,40,6,1074,37,6,1073,39,6,1072,36,4,1072,39,7,1072
1560421640,,,,,,,,0.00,731,10.0,75,1,3793206,560190.06,13.52,0.00,,,,,,,,,42,,,,,,,,,,,,,,,,,38,6,1071,38,5,1074,39,8,1074,40,5,1074,51,6,1076
1560421641,,,,,,,,0.00,715,14.0,75,0,3793206,560190.79,13.59,0.00,,,,,,,,,44,,,,,,,,,,,,,,,,,105,5,1077,147,6,1074,188,10,1064,187,10,1071,171,5,1069
1560421642,,,,,,,,0.00,1215,15.0,75,0,3793206,560192.38,13.55,0.00,,,,,,,,,82,,,,,,,,,,,,,,,,,171,5,1069,159,4,1077,135,3,1059,105,6,1071,76,-7,1093
1560421643,,,,,,96,3,3.00,1136,13.0,75,0,3793207,560193.54,13.59,1.30,,,,,,,,,61,,,,,,,,,,,,,,,,,76,-7,1093,77,-15,1068,78,9,1072,69,-7,1088,49,-14,1104
1560421644,,,,,,88,3,5.00,947,13.0,75,0,3793208,560194.79,13.50,1.40,,,,,,,,,79,,,,,,,,,,,,,,,,,49,-14,1104,9,5,1159,92,17,1018,122,-11,1048,131,1,1095
1560421645,,,,,,88,3,9.00,1232,19.0,75,0,3793211,560196.47,13.70,1.40,,,,,,,,,101,,,,,,,,,,,,,,,,,213,-7,1063,234,25,1103,217,-1,1101,213,-41,996,146,-34,1058
1560421646,,,,,,88,3,9.00,1591,15.0,75,0,3793213,560198.80,13.70,1.20,,,,,,,,,115,,,,,,,,,,,,,,,,,146,-34,1058,148,-60,1025,142,-61,1056,170,-98,1007,230,-109,948
1560421647,,,,,,96,5,11.00,1254,18.0,75,0,3793216,560200.82,13.71,1.20,,,,,,,,,150,,,,,,,,,,,,,,,,,230,-109,948,209,-136,1065,189,-138,1026,185,-129,1021,161,-145,1043
1560421648,,,,,,96,5,11.00,1521,18.0,75,0,3793219,560203.23,13.71,1.30,,,,,,,,,146,,,,,,,,,,,,,,,,,161,-145,1043,138,-230,1041,148,-218,1045,164,-150,1053,182,-160,1026
1560421649,,,,,,96,5,13.00,1632,18.0,75,0,3793223,560205.73,13.75,1.40,,,,,,,,,150,,,,,,,,,,,,,,,,,208,-110,1022,220,-138,1024,223,-109,1013,209,-55,1021,206,-5,1051
1560421650,,,,,,90,3,15.00,1647,18.0,75,0,3793227,560208.24,13.68,1.60,,,,,,,,,150,,,,,,,,,,,,,,,,,206,-5,1051,208,-40,1043,202,-12,1045,184,42,1084,193,43,1068
1560421651,,,,,,90,3,14.00,1686,18.0,75,0,3793231,560210.83,13.72,1.60,,,,,,,,,155,,,,,,,,,,,,,,,,,188,40,1069,191,26,1051,191,-13,1049,199,-19,1008,145,43,1089
1560421652,,,,,,90,3,15.00,1731,15.0,75,0,3793235,560212.26,13.69,3.20,,,,,,,,,82,,,,,,,,,,,,,,,,,145,43,1089,82,3,1002,96,7,938,84,3,1041,59,14,1108
1560421653,,,,,,90,3,15.00,1076,15.0,75,0,3793239,560213.38,13.73,3.70,,,,,,,,,66,,,,,,,,,,,,,,,,,93,13,1072,91,14,1078,87,12,1076,60,12,1135,38,7,1266
1560421654,,,,,,90,3,15.00,1238,16.0,75,0,3793244,560215.10,13.65,2.40,,,,,,,,,103,,,,,,,,,,,,,,,,,38,7,1266,125,16,932,143,-8,1056,140,-22,1106,102,11,1035
1560421655,,,,,,90,3,16.00,1315,17.0,75,0,3793248,560217.73,13.73,1.40,,,,,,,,,206,,,,,,,,,,,,,,,,,98,8,1025,146,-5,1076,178,-6,1075,184,-9,1063,174,20,1070
1560421656,,,,,,90,8,18.00,1697,20.0,76,0,3793253,560221.01,13.66,1.60,,,,,,,,,186,,,,,,,,,,,,,,,,,174,20,1070,154,7,1195,183,-14,1013,190,40,1086,203,-2,1091
1560421657,,,,,,90,8,19.00,1728,21.0,76,0,3793259,560224.16,13.52,1.60,,,,,,,,,189,,,,,,,,,,,,,,,,,177,-9,1087,192,23,1035,182,-15,1126,196,15,994,177,5,1109
1560421658,,,,,,90,8,22.00,1733,21.0,76,0,3793265,560227.42,13.63,1.80,,,,,,,,,199,,,,,,,,,,,,,,,,,177,5,1109,186,4,1035,185,3,1024,169,-6,1079,136,-9,1035
1560421659,,,,,,82,5,21.00,1734,14.0,76,0,3793270,560229.48,13.57,6.80,,,,,,,,,48,,,,,,,,,,,,,,,,,139,0,1042,113,-39,966,36,49,1149,59,-14,1035,70,-18,955
1560421660,,,,,,82,5,20.00,1070,10.0,76,0,3793276,560229.84,13.56,6.90,,,,,,,,,43,,,,,,,,,,,,,,,,,75,-10,960,89,58,986,44,-22,1085,22,1,1080,52,57,955
1560421661,,,,,,82,5,14.00,780,10.0,76,0,3793280,560230.56,13.52,5.40,,,,,,,,,42,,,,,,,,,,,,,,,,,21,23,994,39,-10,948,48,20,1115,43,13,1073,15,7,1047
1560421662,,,,,,82,5,13.00,781,10.0,76,1,3793284,560231.28,13.44,5.00,,,,,,,,,42,,,,,,,,,,,,,,,,,15,7,1047,13,8,1032,21,2,1048,-38,30,1087,-82,12,1047
1560421663,,,,,,82,5,13.00,835,10.0,77,1,3793287,560232.02,13.50,4.90,,,,,,,,,43,,,,,,,,,,,,,,,,,-82,12,1047,-105,6,1045,-111,12,1046,-121,21,1068,-142,3,1033
1560421664,,,,,,82,5,13.00,853,10.0,77,1,3793291,560232.76,13.55,4.70,,,,,,,,,45,,,,,,,,,,,,,,,,,-142,3,1033,-174,-3,1066,-186,20,1049,-183,8,1031,-181,8,1059
1560421665,,,,,,75,3,12.00,848,10.0,77,1,3793294,560233.51,13.46,4.40,,,,,,,,,45,,,,,,,,,,,,,,,,,-158,-5,1042,-131,10,1060,-103,23,1099,-146,-4,1112,-46,-5,941
1560421666,,,,,,75,3,10.00,831,10.0,77,1,3793297,560234.28,13.46,3.40,,,,,,,,,48,,,,,,,,,,,,,,,,,-46,-5,941,-14,53,1010,-41,51,1127,-40,37,1025,-40,54,1051
1560421667,,,,,,75,3,8.00,744,10.0,77,1,3793299,560235.14,13.46,2.00,,,,,,,,,57,,,,,,,,,,,,,,,,,-40,54,1051,-48,100,1073,-67,76,1068,-139,102,1091,-25,42,1062
1560421668,135.487964,34.688727,1.4,15.2,149.7,75,3,7.00,828,10.0,77,0,3793301,560236.10,13.65,1.70,,,,,,,,,58,,,,,,,,,,,,,,,,,-20,62,1058,-29,177,1084,1,52,1051,10,107,1034,45,144,1082
1560421669,135.487944,34.688689,1.4,36.9,133.9,75,3,8.00,1418,16.0,78,0,3793303,560238.46,13.64,0.90,,,,,,,,,141,,,,,,,,,,,,,,,,,133,198,1040,120,140,1041,124,160,1090,183,179,1049,210,163,1025
1560421670,135.487960,34.688698,1.0,20.8,121.8,75,3,9.00,1517,21.0,78,0,3793305,560241.00,13.66,0.90,,,,,,,,,162,,,,,,,,,,,,,,,,,210,166,1025,204,134,1059,190,90,1066,173,79,1080,167,20,1057
1560421671,135.488000,34.688697,1.0,25.4,93.0,69,3,12.00,1906,22.0,78,0,3793309,560244.73,13.64,1.20,,,,,,,,,243,,,,,,,,,,,,,,,,,169,16,1056,184,12,1072,190,-1,1052,174,12,1067,179,-3,1054
1560421672,135.488080,34.688720,1.0,17.7,77.0,69,3,18.00,2315,23.0,78,0,3793315,560248.50,13.66,1.50,,,,,,,,,209,,,,,,,,,,,,,,,,,179,-3,1054,173,-20,1076,179,-8,1075,171,-15,1077,180,-1,1086
1560421673,135.488104,34.688735,1.0,27.5,65.5,69,3,25.00,1987,23.0,78,0,3793321,560252.02,13.52,1.90,,,,,,,,,211,,,,,,,,,,,,,,,,,172,4,1055,170,-1,1070,171,-10,998,150,-14,1105,146,15,1120
1560421674,135.488156,34.688771,1.0,22.9,57.6,69,3,29.00,2075,23.0,78,0,3793329,560255.59,13.66,2.20,,,,,,,,,210,,,,,,,,,,,,,,,,,148,13,1118,159,3,1084,171,-10,987,114,-13,1108,129,-12,1054
1560421675,135.488284,34.688838,1.0,16.9,56.2,69,3,34.00,2217,21.0,78,0,3793339,560259.10,13.67,2.90,,,,,,,,,196,,,,,,,,,,,,,,,,,129,-12,1054,128,-20,1084,108,-32,1047,115,-9,1080,121,-21,1076
1560421676,135.488377,34.688888,1.0,10.3,55.8,69,3,35.00,2343,21.0,79,0,3793349,560262.15,13.68,3.80,,,,,,,,,169,,,,,,,,,,,,,,,,,121,-21,1076,128,-40,1006,96,-23,1110,76,-5,1027,49,-38,1015
1560421677,135.488476,34.688939,1.0,14.4,54.1,69,3,42.00,1253,12.0,79,0,3793360,560262.43,13.65,20.80,,,,,,,,,33,,,,,,,,,,,,,,,,,5,-5,1084,39,-29,1052,42,-13,1116,58,-23,1013,43,-31,1072
1560421678,135.488568,34.689005,0.9,8.6,54.3,69,3,42.00,1552,15.0,79,0,3793372,560263.76,13.71,8.40,,,,,,,,,82,,,,,,,,,,,,,,,,,43,-31,1072,49,-8,1084,57,11,1052,39,-2,1093,52,-6,1061
1560421679,135.488698,34.689059,0.9,12.9,56.1,69,3,41.00,1589,15.0,79,0,3793383,560265.03,13.65,10.30,,,,,,,,,67,,,,,,,,,,,,,,,,,52,-6,1061,47,6,1092,42,-6,1046,18,-17,1057,-2,5,1125
1560421680,135.488813,34.689125,0.9,11.5,56.6,63,12,42.00,1555,10.0,79,0,3793395,560265.03,13.62,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,-2,5,1125,11,2,1051,1,-13,1073,3,-17,1039,4,-10,1048
1560421681,135.488920,34.689186,0.9,10.4,56.4,63,12,41.00,1354,10.0,79,1,3793406,560265.03,13.57,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,5,-15,1059,-3,-18,1079,11,-31,1025,-4,-34,1087,0,-30,1064
1560421682,135.489025,34.689240,0.9,11.7,56.3,63,12,41.00,1343,10.0,80,1,3793418,560265.03,13.55,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,0,-30,1057,5,-27,1072,-4,-10,1061,-8,-5,1101,-1,-25,1051
1560421683,135.489126,34.689296,0.9,9.9,56.7,63,4,40.00,1305,10.0,80,1,3793429,560265.03,13.53,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,0,-24,1057,6,-18,1058,-10,-5,1083,2,18,1068,0,23,1059
1560421684,135.489228,34.689347,1.1,10.4,57.5,63,4,39.00,1278,10.0,80,1,3793440,560265.03,13.59,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,0,23,1059,-9,8,1059,-31,12,1137,4,20,1019,2,8,1012
1560421685,135.489325,34.689402,1.2,10.5,57.3,63,4,37.00,1196,10.0,80,1,3793450,560265.03,13.57,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,-21,-7,1103,-18,-19,1079,-11,-4,1053,-52,-12,1101,-23,-19,993
1560421686,135.489417,34.689454,1.2,12.6,57.6,63,4,36.00,1184,10.0,80,1,3793460,560265.03,13.60,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,-23,-19,993,-42,-16,1091,-38,-23,1067,-17,-16,1049,-35,-17,1083
1560421687,135.489510,34.689513,1.2,12.7,56.4,63,4,34.00,1145,10.0,80,1,3793469,560265.03,13.58,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,-36,-17,1091,-33,-15,1071,-26,-11,1077,-36,-14,1068,-38,-9,1060
1560421688,135.489593,34.689559,1.2,11.4,56.3,63,4,33.00,1086,10.0,80,1,3793478,560265.03,13.57,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,-38,-9,1060,-39,-1,1083,-36,12,1056,-56,3,1106,-40,-13,1038
1560421689,135.489666,34.689600,1.2,10.5,56.9,57,4,29.00,961,10.0,81,1,3793486,560265.59,13.53,14.50,,,,,,,,,33,,,,,,,,,,,,,,,,,-77,-1,1083,-60,-29,1055,-61,-9,1060,-72,-2,1082,-65,-21,1038
1560421690,135.489746,34.689636,1.2,10.0,57.4,57,4,26.00,885,10.0,81,1,3793494,560266.14,13.57,12.40,,,,,,,,,34,,,,,,,,,,,,,,,,,-65,-21,1038,-73,1,1070,-64,-13,1060,-83,-3,1072,-65,-15,1047
1560421691,135.489808,34.689669,1.2,10.7,56.8,57,4,23.00,778,10.0,81,1,3793500,560266.64,13.38,11.70,,,,,,,,,29,,,,,,,,,,,,,,,,,-65,-15,1047,-78,-2,1074,-76,-20,1075,-72,-36,1028,-68,0,1057
1560421692,135.489859,34.689698,1.2,9.6,56.6,57,6,21.00,693,10.0,81,1,3793505,560267.21,13.47,6.80,,,,,,,,,38,,,,,,,,,,,,,,,,,-68,0,1057,-77,-19,1083,-83,-7,1061,-65,-2,1046,-62,-30,1073
1560421693,135.489900,34.689721,1.2,9.6,57.5,57,6,13.00,913,10.0,81,1,3793509,560267.74,13.56,6.80,,,,,,,,,31,,,,,,,,,,,,,,,,,-33,-12,1067,-16,-3,1060,-23,-9,1075,-38,-16,1056,-39,-2,1065
1560421694,135.489921,34.689735,1.2,9.5,58.0,57,6,10.00,713,10.0,81,1,3793512,560268.26,13.49,5.10,,,,,,,,,32,,,,,,,,,,,,,,,,,-39,-2,1065,-28,-4,1069,-22,-15,1064,-16,-7,1067,-12,-12,1066
1560421695,135.489943,34.689746,1.2,9.5,57.9,57,4,7.00,717,10.0,82,1,3793513,560268.79,13.55,1.50,,,,,,,,,31,,,,,,,,,,,,,,,,,-12,-12,1066,18,-13,1073,117,-14,1070,80,-13,1071,90,-12,1076
1560421696,135.489948,34.689748,1.2,10.4,58.4,57,4,3.00,732,10.0,82,1,3793514,560269.32,13.49,1.50,,,,,,,,,31,,,,,,,,,,,,,,,,,90,-12,1076,89,-15,1077,86,-11,1077,88,-15,1072,88,-13,1074
1560421697,135.489946,34.689748,1.2,9.9,58.4,57,4,3.00,731,10.0,82,1,3793515,560269.88,13.50,1.40,,,,,,,,,33,,,,,,,,,,,,,,,,,88,-13,1073,86,-13,1076,87,-16,1071,87,-13,1075,87,-16,1071
1560421698,135.489944,34.689747,1.2,10.5,58.4,57,4,3.00,735,10.0,82,1,3793515,560270.43,13.50,1.40,,,,,,,,,33,,,,,,,,,,,,,,,,,87,-16,1071,89,-14,1074,87,-16,1071,88,-14,1074,88,-13,1076
1560421699,135.489943,34.689746,1.2,11.2,58.4,57,4,0.00,738,10.0,82,1,3793515,560270.97,13.47,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,88,-13,1076,88,-13,1075,88,-14,1073,87,-15,1071,88,-14,1073
1560421700,135.489942,34.689744,1.2,11.9,58.4,57,4,0.00,735,10.0,82,1,3793515,560271.50,13.49,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,88,-14,1073,88,-15,1072,87,-13,1074,88,-14,1075,89,-13,1074
1560421701,135.489942,34.689743,1.2,12.4,58.4,57,7,0.00,716,10.0,82,1,3793515,560272.01,13.50,0.00,,,,,,,,,30,,,,,,,,,,,,,,,,,88,-14,1073,85,-15,1072,88,-14,1073,87,-12,1074,87,-12,1075
1560421702,135.489942,34.689741,1.2,12.8,58.4,57,7,0.00,713,10.0,82,1,3793515,560272.54,13.60,0.00,,,,,,,,,30,,,,,,,,,,,,,,,,,87,-12,1075,90,-12,1074,91,-14,1073,91,-14,1075,88,-15,1075
1560421703,135.489942,34.689741,1.2,13.0,58.4,57,7,0.00,718,10.0,82,0,3793515,560273.12,13.63,0.00,,,,,,,,,39,,,,,,,,,,,,,,,,,88,-15,1075,87,-13,1075,99,-13,1075,119,-12,1074,135,-14,1072
1560421704,135.489942,34.689740,1.2,13.3,58.4,57,7,0.00,773,14.0,82,0,3793515,560274.25,13.63,0.00,,,,,,,,,95,,,,,,,,,,,,,,,,,134,-14,1073,169,-12,1071,216,-11,1064,229,-11,1064,217,-9,1065
1560421705,135.489942,34.689740,1.1,13.3,58.4,57,7,0.00,1303,16.0,82,0,3793515,560275.83,13.65,0.00,,,,,,,,,94,,,,,,,,,,,,,,,,,195,-15,1062,191,-13,1059,183,-20,1067,172,-13,1077,180,-24,1044
1560421706,135.489942,34.689741,1.1,13.4,58.4,57,7,4.00,1319,16.0,82,0,3793517,560277.44,13.68,0.60,,,,,,,,,102,,,,,,,,,,,,,,,,,180,-24,1044,167,-14,1074,173,-24,1052,187,-32,1062,206,-13,1067
1560421707,135.489949,34.689751,1.1,13.4,58.4,57,7,8.00,1373,18.0,82,0,3793519,560279.42,13.69,1.20,,,,,,,,,129,,,,,,,,,,,,,,,,,206,-13,1067,192,-15,1071,184,-14,1064,163,-16,1066,82,-31,1048
1560421708,135.489967,34.689761,1.1,13.1,47.1,57,7,10.00,1550,10.0,82,0,3793522,560279.42,13.51,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,89,-28,1049,43,-10,1084,39,-8,1069,30,-32,1083,35,-21,1046
1560421709,135.489999,34.689778,1.1,12.7,52.4,57,7,13.00,918,10.0,82,0,3793526,560279.92,13.58,7.20,,,,,,,,,29,,,,,,,,,,,,,,,,,35,-13,1058,37,-13,1073,44,-8,1079,44,-20,1064,41,-16,1072
1560421710,135.490026,34.689792,1.1,12.1,51.6,57,5,11.00,858,10.0,82,0,3793529,560280.43,13.65,5.90,,,,,,,,,30,,,,,,,,,,,,,,,,,41,-16,1072,40,-8,1065,40,-14,1074,42,-16,1074,42,-20,1076
1560421711,135.490059,34.689810,1.1,11.7,55.9,57,5,10.00,848,10.0,82,0,3793531,560280.92,13.60,4.70,,,,,,,,,28,,,,,,,,,,,,,,,,,42,-20,1076,53,-13,1066,52,-20,1074,52,-13,1072,59,-14,1076
1560421712,135.490091,34.689827,1.1,12.4,58.0,57,5,8.00,785,10.0,83,0,3793533,560281.39,13.57,4.00,,,,,,,,,29,,,,,,,,,,,,,,,,,59,-14,1076,57,-13,1079,62,-19,1066,64,-27,1071,57,-15,1075
1560421713,135.490121,34.689842,1.1,12.5,59.8,57,5,6.00,709,10.0,83,0,3793535,560281.88,13.54,3.40,,,,,,,,,29,,,,,,,,,,,,,,,,,70,-27,1066,69,-23,1080,67,-29,1068,75,-32,1059,76,-36,1072
1560421714,135.490149,34.689855,1.0,12.6,60.8,57,5,5.00,709,10.0,83,0,3793536,560282.39,13.63,2.60,,,,,,,,,30,,,,,,,,,,,,,,,,,76,-36,1072,73,-23,1072,75,-30,1071,81,-44,1057,73,-25,1078
1560421715,135.490170,34.689867,1.1,12.7,59.4,57,5,5.00,700,10.0,83,0,3793538,560282.91,13.60,2.60,,,,,,,,,30,,,,,,,,,,,,,,,,,73,-25,1078,74,-32,1072,79,-39,1062,76,-33,1069,77,-37,1066
1560421716,135.490188,34.689877,1.1,12.6,58.3,57,11,5.00,709,10.0,83,0,3793539,560283.42,13.57,2.60,,,,,,,,,30,,,,,,,,,,,,,,,,,77,-37,1066,73,-34,1071,76,-41,1062,80,-38,1063,80,-42,1068
1560421717,135.490203,34.689886,1.1,12.8,56.5,57,11,3.00,1008,15.0,83,0,3793540,560284.64,13.62,0.60,,,,,,,,,73,,,,,,,,,,,,,,,,,184,-44,1052,180,-42,1051,174,-45,1049,173,-45,1045,159,-37,1071
1560421718,135.490218,34.689894,1.1,12.7,56.4,57,11,4.00,1195,15.0,83,0,3793541,560285.68,13.58,1.30,,,,,,,,,49,,,,,,,,,,,,,,,,,159,-37,1071,149,-43,1040,99,-42,1083,67,-35,1073,82,-58,1044
1560421719,135.490233,34.689903,1.0,12.9,56.6,57,10,6.00,1047,10.0,83,0,3793543,560286.29,13.58,3.30,,,,,,,,,29,,,,,,,,,,,,,,,,,82,-58,1044,72,-58,1062,70,-57,1040,66,-42,1068,68,-49,1063
1560421720,135.490249,34.689913,1.0,12.9,56.5,57,10,8.00,788,10.0,83,0,3793545,560286.91,13.64,2.10,,,,,,,,,45,,,,,,,,,,,,,,,,,68,-49,1063,79,-57,1041,82,-54,1064,136,-61,1045,177,-65,1026
1560421721,135.490267,34.689922,1.0,13.1,57.1,57,10,6.00,1095,10.0,83,0,3793547,560287.40,13.60,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,87,-62,1052,81,-56,1055,82,-65,1049,90,-78,1033,76,-58,1054
1560421722,135.490286,34.689931,1.0,13.0,56.0,57,4,7.00,790,10.0,83,0,3793549,560287.93,13.57,3.50,,,,,,,,,32,,,,,,,,,,,,,,,,,76,-58,1054,87,-61,1040,89,-88,1038,68,-34,1070,56,-1,1082
1560421723,135.490304,34.689940,1.0,13.2,55.7,57,4,6.00,749,10.0,83,0,3793550,560288.43,13.54,3.40,,,,,,,,,29,,,,,,,,,,,,,,,,,56,-1,1082,118,-96,989,113,-83,1023,88,-45,1070,108,-81,1032
1560421724,135.490323,34.689948,1.0,13.0,56.7,57,4,6.00,715,10.0,83,0,3793552,560288.92,13.64,2.80,,,,,,,,,29,,,,,,,,,,,,,,,,,108,-81,1032,112,-82,1026,108,-78,1037,121,-83,1023,147,-83,1039
1560421725,135.490340,34.689956,1.0,13.3,56.9,57,6,4.00,1183,18.0,83,0,3793553,560289.97,13.61,0.80,,,,,,,,,79,,,,,,,,,,,,,,,,,228,-94,1017,274,-71,1020,267,-44,1046,264,-55,1023,241,-61,1060
1560421726,135.490355,34.689963,1.1,13.3,57.6,57,6,5.00,1529,18.0,83,0,3793554,560292.15,13.61,0.60,,,,,,,,,127,,,,,,,,,,,,,,,,,241,-61,1060,247,-72,1005,255,-84,1006,232,-56,1010,232,-72,1008
1560421727,135.490374,34.689969,1.1,12.5,58.6,57,6,7.00,1527,18.0,83,0,3793556,560293.61,13.61,2.40,,,,,,,,,48,,,,,,,,,,,,,,,,,232,-72,1008,130,-21,1109,60,-52,1037,80,-120,977,49,-26,1070
1560421728,135.490396,34.689978,1.0,12.7,58.1,57,4,11.00,1341,10.0,83,0,3793560,560293.61,13.54,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,49,-26,1070,38,18,1095,34,-91,1085,81,-157,928,-10,-26,1193
1560421729,135.490425,34.689991,1.0,12.7,57.7,57,4,12.00,996,10.0,83,0,3793563,560293.96,13.58,4.70,,,,,,,,,41,,,,,,,,,,,,,,,,,80,-107,933,31,-98,1105,62,-132,960,49,-182,1024,59,-140,1029
1560421730,135.490460,34.690009,1.0,12.2,57.6,57,4,12.00,1030,10.0,82,0,3793566,560293.96,13.57,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,59,-140,1029,51,-65,1019,72,-79,1061,134,-105,1013,147,-139,1031
1560421731,135.490500,34.690025,1.0,12.5,60.3,57,4,11.00,1084,15.0,83,0,3793569,560294.63,13.61,2.20,,,,,,,,,80,,,,,,,,,,,,,,,,,147,-139,1031,132,-129,1018,137,-103,1010,143,-103,1018,182,-123,1018
1560421732,135.490536,34.690037,1.0,12.3,65.8,57,4,10.00,1284,18.0,82,0,3793572,560296.51,13.62,1.30,,,,,,,,,145,,,,,,,,,,,,,,,,,182,-123,1018,208,-157,1016,199,-164,1029,190,-132,1027,179,-176,1039
