time,longitude,latitude,accuracy,height,azimuth,rscp,ecio,car_speed,engine_rpm,accel_pos,engine_cool_temp,brake_sw,accum_dist,accum_fuel,battery_voltage,fuel_cost,idle_sw,ac,light_sw,steering_torque,shift_pos,shift_mode,blinker,wiper,fuel_injection,odometer,soc,air_temp_setting1,air_temp_setting2,air_temp_setting3,air_fan1,air_fan2,air_fan3,ext_int_air,door_lock,door_open,seatbelt,abs,temperature,motor_temperature,electric_mileage,a_000_x,a_000_y,a_000_z,a_200_x,a_200_y,a_200_z,a_400_x,a_400_y,a_400_z,a_600_x,a_600_y,a_600_z,a_800_x,a_800_y,a_800_z
1559472285,135.514421,34.622407,1.3,-34.3,16.6,81,5,0.00,779,10.0,70,0,3764506,555681.94,13.70,0.00,,,,,,,,,32,,,,,,,,,,,,,,,,,21,-10,1035,17,-11,1035,17,-10,1035,16,-10,1035,29,-11,1035
1559472286,135.514342,34.622384,1.1,-28.7,16.6,81,5,0.00,789,14.0,70,0,3764506,555682.62,13.78,0.00,,,,,,,,,48,,,,,,,,,,,,,,,,,29,-11,1035,68,-8,1039,79,-6,1047,78,-20,1035,81,-13,1032
1559472287,135.514131,34.622341,1.1,-0.5,16.6,81,5,0.00,1113,14.0,71,0,3764507,555683.73,13.73,0.70,,,,,,,,,62,,,,,,,,,,,,,,,,,81,-13,1032,68,-9,1043,80,6,1019,31,-54,1069,43,-24,1035
1559472288,135.514078,34.622339,1.1,7.0,7.3,81,5,6.00,1153,16.0,71,0,3764508,555684.83,13.76,1.40,,,,,,,,,70,,,,,,,,,,,,,,,,,104,-16,1028,121,-6,1042,97,-35,1062,92,-11,1012,79,3,1070
1559472289,135.514044,34.622340,1.1,16.4,8.4,81,5,8.00,1474,17.0,71,0,3764510,555686.85,13.78,1.10,,,,,,,,,120,,,,,,,,,,,,,,,,,79,3,1070,95,-14,1025,102,4,1045,83,2,1041,89,2,1054
1559472290,135.514016,34.622365,1.1,19.7,7.2,81,7,11.00,1641,18.0,71,0,3764513,555689.07,13.77,1.30,,,,,,,,,131,,,,,,,,,,,,,,,,,89,2,1054,86,2,987,89,-35,983,46,1,1076,72,7,1044
1559472291,135.513988,34.622410,1.1,18.7,1.2,81,7,14.00,1893,18.0,71,0,3764517,555691.66,13.78,1.70,,,,,,,,,159,,,,,,,,,,,,,,,,,72,7,1044,80,-15,981,74,-21,1069,72,-1,1051,78,-1,1033
1559472292,135.513992,34.622456,1.1,20.7,357.9,81,7,20.00,1689,19.0,71,0,3764522,555694.28,13.69,2.10,,,,,,,,,154,,,,,,,,,,,,,,,,,74,-5,1016,59,-23,1056,61,-7,1037,64,-21,1032,39,-33,1066
1559472293,135.513969,34.622493,1.1,27.6,359.7,81,7,24.00,1756,19.0,71,0,3764528,555696.91,13.77,2.50,,,,,,,,,158,,,,,,,,,,,,,,,,,39,-33,1066,46,-17,1042,65,3,1036,47,-20,1053,41,1,1049
1559472294,135.513991,34.622561,1.1,30.5,4.7,81,7,26.00,1816,19.0,71,0,3764536,555699.62,13.75,2.70,,,,,,,,,158,,,,,,,,,,,,,,,,,41,1,1049,66,-29,1026,62,-14,967,35,-23,1016,-19,-24,1079
1559472295,135.513991,34.622638,1.1,32.5,5.3,81,7,28.00,1903,16.0,71,0,3764544,555701.33,13.75,14.00,,,,,,,,,38,,,,,,,,,,,,,,,,,-25,-30,1073,-21,-37,1037,-40,-29,1042,-52,-19,1043,-52,-22,1013
1559472296,135.514012,34.622745,1.1,29.0,4.9,81,7,32.00,1217,10.0,72,1,3764553,555701.96,13.67,14.40,,,,,,,,,36,,,,,,,,,,,,,,,,,-70,0,1017,-92,4,1040,-96,11,1005,-120,-15,1020,-140,-7,1016
1559472297,135.514036,34.622829,1.1,27.2,6.7,81,7,32.00,1025,10.0,72,1,3764562,555702.47,13.67,17.20,,,,,,,,,30,,,,,,,,,,,,,,,,,-140,-7,1016,-146,-8,1035,-152,-13,997,-190,0,1010,-223,-10,999
1559472298,135.514041,34.622901,1.1,28.4,8.8,81,7,32.00,1075,10.0,72,1,3764571,555703.05,13.65,14.60,,,,,,,,,36,,,,,,,,,,,,,,,,,-220,-10,995,-227,-17,993,-219,-5,1005,-218,-8,994,-240,-7,1019
1559472299,135.514075,34.622962,1.1,29.6,16.0,81,7,28.00,929,10.0,72,1,3764578,555703.56,13.61,14.20,,,,,,,,,30,,,,,,,,,,,,,,,,,-242,-12,1024,-221,-21,954,-252,-28,1028,-286,-87,1017,-275,-117,997
1559472300,135.514075,34.623005,1.1,29.9,15.1,81,7,21.00,826,10.0,72,1,3764585,555704.17,13.66,8.20,,,,,,,,,42,,,,,,,,,,,,,,,,,-184,-195,1031,-156,-209,995,-171,-195,1031,-170,-187,1032,-151,-181,1035
1559472301,135.514099,34.623019,1.1,29.7,31.3,81,7,16.00,1279,10.0,72,0,3764590,555705.07,13.76,4.90,,,,,,,,,53,,,,,,,,,,,,,,,,,-151,-181,1035,-119,-127,1028,-113,-113,1077,-100,-165,1057,-75,-160,1037
1559472302,135.514090,34.623059,1.1,21.1,38.1,81,7,13.00,1351,14.0,72,0,3764593,555706.12,13.76,2.70,,,,,,,,,77,,,,,,,,,,,,,,,,,-79,-170,1034,-47,-105,1072,0,-103,1048,-8,-115,1025,-23,-84,1077
1559472303,135.514135,34.623056,1.1,19.9,85.7,81,7,14.00,1510,16.0,72,0,3764597,555707.97,13.76,1.70,,,,,,,,,136,,,,,,,,,,,,,,,,,-23,-84,1077,56,-90,1034,50,-98,1043,75,-50,1048,77,-31,1024
1559472304,135.514178,34.623067,1.1,18.0,82.4,81,7,17.00,1908,18.0,73,0,3764601,555710.20,13.80,2.10,,,,,,,,,131,,,,,,,,,,,,,,,,,60,-33,1039,57,-28,1049,65,-15,1050,76,-10,1029,54,-11,1030
1559472305,135.514226,34.623075,1.1,17.3,84.2,81,7,18.00,1573,18.0,73,0,3764606,555712.55,13.76,2.10,,,,,,,,,140,,,,,,,,,,,,,,,,,54,-11,1030,37,2,1057,40,-7,1019,31,-12,1052,37,-1,1036
1559472306,135.514274,34.623077,1.1,17.2,91.1,81,7,21.00,1552,18.0,73,0,3764612,555714.84,13.75,2.50,,,,,,,,,135,,,,,,,,,,,,,,,,,37,-1,1036,47,9,1012,24,12,1067,40,18,1028,19,12,1005
1559472307,135.514369,34.623069,1.1,17.3,97.1,81,7,24.00,1611,10.0,73,0,3764619,555716.35,13.79,10.60,,,,,,,,,39,,,,,,,,,,,,,,,,,25,11,995,-44,12,1049,-59,-16,1028,-42,4,1002,-41,13,1070
1559472308,135.514441,34.623066,1.1,17.0,94.9,81,7,27.00,950,10.0,73,1,3764626,555716.94,13.49,13.90,,,,,,,,,32,,,,,,,,,,,,,,,,,-45,12,1022,-60,-1,1027,-61,1,1030,-61,2,1024,-73,6,1038
1559472309,135.514511,34.623062,1.1,17.0,96.4,81,7,26.00,958,10.0,73,1,3764634,555717.45,13.66,14.20,,,,,,,,,30,,,,,,,,,,,,,,,,,-73,6,1038,-76,1,1017,-77,6,1033,-79,9,1021,-86,7,1034
1559472310,135.514589,34.623054,1.1,17.0,98.2,81,7,27.00,943,10.0,73,1,3764641,555717.98,13.64,13.90,,,,,,,,,32,,,,,,,,,,,,,,,,,-86,7,1034,-74,12,997,-87,7,1022,-106,1,1059,-95,6,1009
1559472311,135.514649,34.623056,1.1,16.8,95.1,81,5,26.00,873,10.0,74,1,3764648,555718.47,13.63,13.40,,,,,,,,,29,,,,,,,,,,,,,,,,,-95,6,1009,-92,10,1013,-117,0,1060,-119,-1,1024,-102,7,1000
1559472312,135.514709,34.623054,1.1,17.0,91.5,81,5,23.00,861,10.0,74,1,3764654,555719.00,13.63,11.30,,,,,,,,,33,,,,,,,,,,,,,,,,,-105,0,932,-117,26,1026,-113,4,1050,-119,6,982,-125,-3,1048
1559472313,135.514768,34.623045,1.1,18.2,97.5,81,5,22.00,787,10.0,74,1,3764661,555719.50,13.65,12.40,,,,,,,,,29,,,,,,,,,,,,,,,,,-125,-3,1048,-113,19,998,-112,5,1027,-120,4,1027,-115,-1,1007
1559472314,135.514831,34.623040,1.1,18.4,97.1,81,5,20.00,755,10.0,74,1,3764666,555720.02,13.68,10.60,,,,,,,,,31,,,,,,,,,,,,,,,,,-115,-1,1007,-127,9,1018,-130,8,1034,-130,-4,1012,-131,7,1016
1559472315,135.514870,34.623034,1.1,18.5,97.6,81,5,18.00,866,10.0,74,1,3764671,555720.62,13.66,8.00,,,,,,,,,35,,,,,,,,,,,,,,,,,-130,9,1017,-133,11,1019,-143,8,1010,-165,8,1014,-169,9,1003
1559472316,135.514894,34.623016,1.1,18.8,106.8,81,5,13.00,997,10.0,74,1,3764675,555721.18,13.67,6.70,,,,,,,,,32,,,,,,,,,,,,,,,,,-158,8,1006,-168,15,1012,-163,4,1002,-159,10,1014,-165,7,1004
1559472317,135.514917,34.623019,1.1,18.8,103.4,81,9,10.00,781,10.0,74,1,3764678,555721.67,13.60,5.60,,,,,,,,,29,,,,,,,,,,,,,,,,,-165,8,1005,-165,10,1010,-160,12,1006,-162,8,1011,-158,10,1007
1559472318,135.514952,34.623015,1.1,19.4,107.8,81,9,7.00,732,10.0,75,1,3764680,555722.19,13.66,3.80,,,,,,,,,30,,,,,,,,,,,,,,,,,-158,10,1007,-160,8,1008,-136,8,1014,-11,10,1038,-49,8,1014
1559472319,135.514960,34.623021,1.4,19.8,107.8,81,9,5.00,764,10.0,75,1,3764681,555722.70,13.67,1.60,,,,,,,,,29,,,,,,,,,,,,,,,,,-49,8,1014,-38,8,1029,-37,8,1035,-40,9,1027,-37,9,1030
1559472320,135.514955,34.623020,1.4,20.1,107.8,81,9,3.00,764,10.0,75,1,3764682,555723.21,13.65,1.50,,,,,,,,,31,,,,,,,,,,,,,,,,,-38,9,1030,-38,9,1031,-39,9,1030,-38,9,1031,-39,8,1030
1559472321,135.514954,34.623019,1.4,19.9,107.8,81,9,3.00,761,10.0,75,1,3764683,555723.74,13.67,1.50,,,,,,,,,31,,,,,,,,,,,,,,,,,-39,8,1030,-39,7,1030,-37,9,1030,-38,8,1030,-38,10,1029
1559472322,135.514955,34.623021,1.4,19.7,107.8,81,9,0.00,769,10.0,75,1,3764683,555724.28,13.58,0.00,,,,,,,,,32,,,,,,,,,,,,,,,,,-38,10,1029,-37,8,1030,-39,9,1030,-37,11,1030,-38,8,1030
1559472323,135.514950,34.623021,1.4,19.5,107.8,81,9,0.00,768,10.0,75,1,3764683,555724.81,13.56,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-38,8,1030,-39,9,1029,-39,9,1032,-38,10,1032,-39,10,1030
1559472324,135.514948,34.623018,1.4,19.3,107.8,81,9,0.00,758,10.0,75,1,3764683,555725.33,13.65,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-39,10,1032,-37,8,1029,-38,9,1029,-40,7,1028,-38,10,1030
1559472325,135.514943,34.623018,1.4,19.1,107.8,81,9,0.00,759,10.0,75,1,3764683,555725.86,13.61,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-38,10,1030,-39,8,1030,-37,9,1029,-38,10,1030,-39,8,1030
1559472326,135.514941,34.623016,1.4,18.8,107.8,81,6,0.00,758,10.0,75,1,3764683,555726.39,13.63,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-39,8,1030,-37,8,1031,-38,8,1029,-38,8,1030,-38,8,1028
1559472327,135.514937,34.623011,1.4,18.7,107.8,81,6,0.00,763,10.0,75,1,3764683,555726.91,13.55,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-38,8,1028,-37,9,1030,-39,9,1030,-38,9,1029,-38,9,1029
1559472328,135.514936,34.623008,1.4,18.3,107.8,81,6,0.00,762,10.0,75,1,3764683,555727.44,13.62,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-38,9,1029,-37,10,1030,-37,10,1030,-39,10,1030,-39,7,1029
1559472329,135.514933,34.623006,1.4,18.2,107.8,81,6,0.00,762,10.0,75,1,3764683,555727.96,13.59,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-38,9,1033,-36,9,1029,-39,10,1031,-36,11,1033,-37,9,1030
1559472330,135.514933,34.623007,1.3,18.1,107.8,81,6,0.00,757,10.0,76,1,3764683,555728.49,13.64,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-37,9,1030,-38,7,1030,-39,8,1030,-38,8,1029,-39,8,1028
1559472331,135.514932,34.623005,1.3,18.1,107.8,81,6,0.00,753,10.0,76,1,3764683,555729.01,13.65,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-39,8,1028,-38,8,1030,-39,9,1029,-37,9,1029,-37,8,1030
1559472332,135.514932,34.623005,1.1,18.1,107.8,81,6,0.00,748,10.0,76,1,3764683,555729.53,13.59,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-37,8,1030,-38,8,1030,-39,7,1029,-37,10,1031,-39,9,1030
1559472333,135.514931,34.623004,1.1,18.1,107.8,81,6,0.00,758,10.0,76,1,3764683,555730.08,13.61,0.00,,,,,,,,,32,,,,,,,,,,,,,,,,,-37,12,1031,-37,11,1035,-39,13,1032,-39,10,1034,-38,10,1030
1559472334,135.514931,34.623006,1.0,18.1,107.8,81,6,0.00,758,10.0,76,1,3764683,555730.60,13.64,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-38,9,1030,-38,8,1030,-38,10,1029,-39,7,1030,-38,9,1031
1559472335,135.514932,34.623005,1.0,18.1,107.8,81,6,0.00,755,10.0,76,1,3764683,555731.13,13.67,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-38,9,1031,-38,9,1029,-37,9,1029,-38,8,1030,-37,9,1030
1559472336,135.514932,34.623007,1.0,18.1,107.8,81,6,0.00,752,10.0,76,1,3764683,555731.65,13.60,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,-37,9,1030,-37,9,1031,-38,9,1030,-36,10,1032,-37,10,1031
1559472337,135.514932,34.623008,1.0,18.1,107.8,81,6,0.00,754,10.0,76,0,3764683,555732.17,13.69,0.00,,,,,,,,,31,,,,,,,,,,,,,,,,,19,9,1033,14,10,1031,13,9,1034,12,9,1033,14,12,1031
1559472338,135.514932,34.623007,1.0,18.1,107.8,81,6,0.00,752,10.0,76,0,3764683,555732.88,13.80,0.00,,,,,,,,,52,,,,,,,,,,,,,,,,,14,12,1031,24,11,1033,60,11,1033,108,11,1038,114,12,1034
1559472339,135.514934,34.623006,1.0,18.1,107.8,81,6,0.00,950,14.0,76,0,3764683,555734.05,13.75,0.00,,,,,,,,,74,,,,,,,,,,,,,,,,,114,12,1034,100,14,1031,91,15,1037,81,14,1032,71,14,1031
1559472340,135.514974,34.622977,1.0,18.7,126.5,81,6,0.00,1199,14.0,76,0,3764684,555735.27,13.78,1.10,,,,,,,,,71,,,,,,,,,,,,,,,,,73,16,1034,65,7,1027,48,12,1047,54,13,1025,50,3,1029
1559472341,135.515012,34.622987,1.0,19.2,122.3,81,13,9.00,1285,10.0,77,0,3764686,555735.86,13.77,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,-48,2,1050,-50,0,1043,-34,21,1017,-22,10,997,-54,-28,1064
1559472342,135.515056,34.623009,1.0,20.1,111.1,81,13,11.00,1078,10.0,77,0,3764689,555735.86,13.74,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,-54,-28,1064,-41,-1,1027,-63,3,1046,-69,1,1024,-65,-18,1019
1559472343,135.515137,34.622985,1.0,19.2,91.7,81,13,12.00,911,10.0,77,1,3764692,555736.37,13.65,6.50,,,,,,,,,30,,,,,,,,,,,,,,,,,-65,-18,1019,-56,0,1030,-65,-11,1044,-58,7,1033,-64,0,1038
1559472344,135.515162,34.622972,1.0,18.1,99.3,81,10,12.00,900,10.0,77,1,3764695,555736.88,13.60,6.10,,,,,,,,,29,,,,,,,,,,,,,,,,,-64,0,1038,-50,23,1007,-60,44,1042,-68,56,1023,-67,59,1023
1559472345,135.515194,34.622968,1.0,17.1,93.5,81,10,12.00,1002,10.0,77,1,3764698,555737.20,13.64,99.99,,,,,,,,,0,,,,,,,,,,,,,,,,,-84,78,1025,-92,51,1028,-94,75,1016,-66,72,1001,-65,94,1048
