time,longitude,latitude,accuracy,height,azimuth,rscp,ecio,car_speed,engine_rpm,accel_pos,engine_cool_temp,brake_sw,accum_dist,accum_fuel,battery_voltage,fuel_cost,idle_sw,ac,light_sw,steering_torque,shift_pos,shift_mode,blinker,wiper,fuel_injection,odometer,soc,air_temp_setting1,air_temp_setting2,air_temp_setting3,air_fan1,air_fan2,air_fan3,ext_int_air,door_lock,door_open,seatbelt,abs,temperature,motor_temperature,electric_mileage,a_000_x,a_000_y,a_000_z,a_200_x,a_200_y,a_200_z,a_400_x,a_400_y,a_400_z,a_600_x,a_600_y,a_600_z,a_800_x,a_800_y,a_800_z
1560387744,,,,,,97,6,0.00,1254,10.0,24,0,3780446,557801.99,14.09,0.00,,,,,,,,,63,,,,,,,,,,,,,,,,,0,1,1043,1,0,1041,0,0,1041,1,0,1041,1,0,1041
1560387745,,,,,,97,6,0.00,1255,10.0,24,0,3780446,557803.04,14.08,0.00,,,,,,,,,62,,,,,,,,,,,,,,,,,2,0,1041,2,0,1040,0,2,1044,-1,0,1042,-5,2,1043
1560387746,,,,,,97,6,0.00,1253,10.0,24,0,3780446,557804.08,14.09,0.00,,,,,,,,,62,,,,,,,,,,,,,,,,,-5,2,1043,-6,3,1047,-4,1,1041,-8,1,1046,-4,0,1040
1560387747,,,,,,97,6,0.00,1243,10.0,25,0,3780446,557805.06,14.09,0.00,,,,,,,,,58,,,,,,,,,,,,,,,,,-4,0,1040,-5,1,1040,-4,0,1039,-2,0,1038,-2,0,1038
1560387748,,,,,,97,6,0.00,1239,10.0,25,0,3780446,557806.02,14.09,0.00,,,,,,,,,56,,,,,,,,,,,,,,,,,-2,0,1038,-3,0,1038,-2,-1,1037,-4,0,1039,-3,-1,1037
1560387749,,,,,,97,6,0.00,1209,10.0,25,0,3780446,557806.95,14.04,0.00,,,,,,,,,55,,,,,,,,,,,,,,,,,-7,0,1036,-3,-1,1038,-3,0,1037,-6,0,1039,-2,0,1037
1560387750,,,,,,97,6,0.00,1207,10.0,25,0,3780446,557807.87,14.06,0.00,,,,,,,,,55,,,,,,,,,,,,,,,,,-2,0,1037,-5,0,1039,-6,1,1039,-3,-1,1038,-4,0,1039
1560387751,,,,,,97,6,0.00,1202,10.0,25,0,3780446,557808.83,14.08,0.00,,,,,,,,,57,,,,,,,,,,,,,,,,,-4,0,1039,-4,0,1041,-4,-1,1036,-5,2,1040,-3,0,1040
1560387752,,,,,,97,6,0.00,1193,10.0,26,0,3780446,557809.77,14.08,0.00,,,,,,,,,56,,,,,,,,,,,,,,,,,-4,0,1039,-4,0,1039,-6,0,1041,-5,0,1039,-5,0,1039
1560387753,,,,,,97,6,0.00,1188,10.0,26,0,3780446,557810.71,14.05,0.00,,,,,,,,,56,,,,,,,,,,,,,,,,,-5,0,1036,-3,-1,1036,-4,0,1038,-2,-3,1034,-6,1,1039
1560387754,,,,,,97,6,0.00,1186,10.0,26,0,3780446,557811.65,13.95,0.00,,,,,,,,,56,,,,,,,,,,,,,,,,,-6,1,1039,-5,-2,1039,-6,0,1037,-4,-1,1036,-5,1,1037
1560387755,,,,,,97,6,0.00,1187,10.0,26,0,3780446,557812.61,14.08,0.00,,,,,,,,,56,,,,,,,,,,,,,,,,,-5,1,1037,-3,-2,1036,-4,0,1037,-5,-1,1039,-6,0,1040
1560387756,,,,,,97,6,0.00,1197,10.0,26,0,3780446,557813.55,14.08,0.00,,,,,,,,,56,,,,,,,,,,,,,,,,,-6,0,1040,-4,0,1037,-5,-1,1038,-5,0,1039,-4,-1,1037
1560387757,,,,,,97,6,0.00,1177,10.0,27,0,3780446,557814.47,13.97,0.00,,,,,,,,,54,,,,,,,,,,,,,,,,,-6,2,1042,-5,1,1043,-5,1,1040,-5,0,1041,-5,0,1038
1560387758,,,,,,97,6,0.00,1165,10.0,27,1,3780446,557815.36,13.98,0.00,,,,,,,,,53,,,,,,,,,,,,,,,,,-5,0,1038,-17,-1,1040,-38,3,1036,-35,-4,1022,-6,0,1041
1560387759,,,,,,97,6,0.00,1164,10.0,27,1,3780446,557816.30,13.95,0.00,,,,,,,,,57,,,,,,,,,,,,,,,,,-6,0,1041,-3,-1,1035,-5,0,1038,-10,0,1039,-6,0,1037
1560387760,,,,,,97,6,0.00,1076,10.0,27,1,3780446,557817.20,14.00,0.00,,,,,,,,,56,,,,,,,,,,,,,,,,,-6,0,1037,-12,1,1039,8,-1,1041,32,-1,1040,22,-8,1044
1560387761,,,,,,91,6,0.00,954,10.0,27,0,3780446,557818.26,14.09,0.00,,,,,,,,,70,,,,,,,,,,,,,,,,,48,-24,1033,50,-36,1037,104,-56,1043,135,-79,1039,127,-83,1052
1560387762,,,,,,91,6,0.00,1235,16.0,28,0,3780446,557821.08,14.08,0.00,,,,,,,,,169,,,,,,,,,,,,,,,,,127,-83,1052,110,-84,1050,89,-118,1037,68,-134,1047,49,-131,1048
1560387763,,,,,,91,6,0.00,1441,16.0,28,0,3780446,557823.31,14.05,0.00,,,,,,,,,127,,,,,,,,,,,,,,,,,49,-131,1048,34,-129,1054,2,-164,1044,-13,-168,1054,-28,-174,1057
1560387764,,,,,,91,6,7.00,1464,16.0,28,0,3780448,557825.45,14.08,1.00,,,,,,,,,127,,,,,,,,,,,,,,,,,-28,-174,1057,-30,-164,1046,-20,-174,1035,-5,-144,1043,14,-106,1060
